Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
RXDWERDONCYTQT-HIPGWPFMNA-N,76320680,3359,A,7.39794,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5CCOCC5
RXDWERDONCYTQT-SCIHBCDKNA-N,CHEMBL3084761,3359,A,7.4,chembl20,674333,9606,HTR3A,2102,[C@@H]12N([C@@H](C[C@H](C1)NC(C3=C4C(OC(=N4)N5CCOCC5)=CC=C3)=O)CCC2)C
RXKLPZCVAQKBQA-CATZCVBWNA-N,71714544,3359,A,5.1,pubchem,758781,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(O)CN2CCC(CC2)CNC(=O)C=3C=4NC(=NC4C=CC3)C(F)(F)C)CC1)C
RXKLPZCVAQKBQA-VEORKLDJNA-N,CHEMBL2402894,3359,A,5.1,chembl20,971714,9606,HTR3A,2102,C(F)(F)(C=1NC2=CC=CC(=C2N1)C(NCC3CCN(CC3)CC(CN4CCN(CC4)S(=O)(=O)C)O)=O)C
RYAZLYGDKFCFKI-UHFFFAOYNA-N,CHEMBL2205034,3359,A,7.57,chembl20,880265,9606,HTR3A,2102,N1(CCNCCC1)C=2C(=CC=CC2)SC=3C(=CC(=CC3)C)C
RZKMGDNFMYZIER-INIZCTEONA-N,CHEMBL1643893,3359,A,9.05,chembl20,700634,9606,HTR3A,2102,C=1C=2C(N(CC3=CN(C(=CC1)C32)C)[C@@H]4C5CCN(C4)CC5)=O
RZKMGDNFMYZIER-MRXNPFEDNA-N,53316626,3359,A,9.1549,pubchem,552106,9606,HTR3A,2102,O=C1N([C@H]2C3CCN(C2)CC3)CC=4C5=C1C=CC=C5N(C4)C
RZWSWDNYRNUBMS-YTCGUGETNA-N,70687363,79246,A,6.81248,pubchem,652569,10116,HTR3A,2102,O=C(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)NC[13C](=O)O)C1=C(C(N2CCN(CC2)C)=NC=3C1=CC=CC3)C
RVXJKDQROPYYOF-UHFFFAOYNA-N,72698087,3359,A,5.92082,pubchem,1057020,9606,HTR3A,2102,FC(F)(F)CCN1CCC(CC1)COC2=NC=3C(C=4N=CC=CC24)=CC=CC3F
RYXJSAHVNPQLMV-UHFFFAOYNA-N,CHEMBL341474,79246,A,9.1,chembl20,523350,10116,HTR3A,2102,C=1C=C2C(=CC1F)N=C(N3CCN(CC3)C)C4=CC=CN24
RZFPSYUVZCCIFI-UHFFFAOYNA-N,CHEMBL511312,3359,A,6.0,chembl20,564583,9606,HTR3A,2102,N1=C(C2=CC=CN2C=3SC=CC31)OCC4CCN(CC4)CC
RUUCOPFJGNAARF-UHFFFAOYNA-N,CHEMBL124886,79246,A,9.36,chembl20,592418,10116,HTR3A,2102,C=1C(=C2C(=CC1)N=C(N3CCN(CC3)C)C4=CC=CN24)F
QPKAPAVYCGEURE-UHFFFAOYNA-N,CHEMBL443764,3359,A,8.87,chembl20,864726,9606,HTR3A,2102,C1=CC2=NC(=NC=C2C=C1)N3CCN(CC3)C
QPTXZWUCCHJHIL-LKHHGCNMNA-N,CHEMBL2011595,79246,A,6.75,chembl20,809641,10116,HTR3A,2102,C=1C=C2C(C(NCCCCCCNC(OC(C)(C)C)=O)=O)=C(C)C(=NC2=CC1)N3CCN(C)CC3
QSIGSEDSPXQCKE-BETQSBRUNA-N,76313417,3359,A,6.84771,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCOCCOCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6
QSIGSEDSPXQCKE-HWXOQNQPNA-N,CHEMBL3084436,3359,A,6.85,chembl20,800919,9606,HTR3A,2102,C(C=1C(=O)OC2=C(C1)C=CC(N(CC)CC)=C2)(=O)NCCOCCOCCN3C=4C=CC=CC4C(=N3)C(N[C@H]5C[C@H]6N([C@H](CCC6)C5)C)=O
QSQQQURBVYWZKJ-UHFFFAOYNA-N,CHEMBL30713,3359,A,5.0,chembl20,965131,9606,HTR3A,2102,C1(=CNC2=C1C=CC=C2)CC(N)C
QOGFHRRNPRRNAI-NRFANRHFNA-N,CHEMBL1643890,3359,A,8.15,chembl20,700634,9606,HTR3A,2102,C1=C2C=3C(=NN(C3C=C1)CC4=CC=CC=C4)CN([C@@H]5C6CCN(C5)CC6)C2=O
QOTYCLIFPPZNAZ-QWOVJGMINA-N,CHEMBL183776,3359,A,5.0,chembl20,932184,9606,HTR3A,2102,N1N=C2C=C(CCN3CCN(CC3)C4=C(OC)C=CC=C4)C=CC2=N1
QGJVXXSJZAPJME-UHFFFAOYNA-N,CHEMBL565547,3359,A,5.43,chembl20,599284,9606,HTR3A,2102,C1(=NC2=C(CCNCC2)C3=NC(=NN13)C)CC4=CC=CC=C4
RSUDGRCQQXSDOO-UHFFFAOYNA-N,CHEMBL2169967,3359,A,6.39,chembl20,864726,9606,HTR3A,2102,C1=C(C=NC2=CC=CC=C12)N3CCN(CC3)C
RQJPWNOKFLOHKI-UHFFFAOYNA-N,CHEMBL2205362,3359,A,5.25,chembl20,884965,9606,HTR3A,2102,C1(=C(C=C2C(=C1)C(=C(O2)C(=O)N(C3=CC=CC=C3)CCCN4CCCCC4)C)OC)OC
QZEXFNKCPOFGAE-VSKYELSCNA-N,CHEMBL1272016,3359,A,7.33,chembl20,674333,9606,HTR3A,2102,C1C2[C@@H](CN(C1)CC2)NC(C3=C4N=C(OC4=CC=C3)C=5C=CC=CC5OC)=O
STOPSEQYAMSLCO-YPLIIEPBNA-N,CHEMBL3084442,3359,A,6.8,chembl20,800919,9606,HTR3A,2102,C(C=1C(=O)OC2=C(C1)C=CC(N(CC)CC)=C2)(=O)NCCCOC3=CC=CC4=C3N(N=C4C(N[C@H]5C[C@H]6CCC[C@H](N6C)C5)=O)C
STOPSEQYAMSLCO-ZXEHHRHTNA-N,76316934,3359,A,6.8041,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@H]2N([C@@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4OCCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6)C
UXCYHZPVNXGIRJ-PKSOQXRJNA-N,CHEMBL582992,79246,A,9.31,chembl20,592418,10116,HTR3A,2102,C1=CC=C2N=C(N3CCN(CC3)CC4=CNC=N4)C=5N(C=CC5)C2=C1C
UXDSQRDGBDALMX-UHFFFAOYNA-N,CHEMBL2205052,3359,A,7.07,chembl20,880265,9606,HTR3A,2102,N1(CCNCC1)C=2C(=CC=CC2)SC=3C=C(C(=CC3)OC)OC
VJEBGMIAGKMECI-FNGIMCLKNA-N,76316933,3359,N,,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@H]2N([C@@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCCCNC=5C6=NON=C6C(N(=O)=O)=CC5
VGGIXTMKNTVMSP-UHFFFAOYNA-N,CHEMBL597644,15561,A,7.77,chembl20,611799,10090,HTR3A,2102,C12CCN(CCN1C3=NC4=C(O3)C=CC(=C4)Br)CC2
VGWMVWNOQKELRE-SKKVRFOWNA-N,CHEMBL2402898,3359,N,4.1,chembl20,971714,9606,HTR3A,2102,C=1C=C2C(=C(C1)C(NCC3CCN(CC3)CCN4CCN(CC4)C(=O)OC)=O)NC(=N2)C(C)C
SWAXUQYHWXHRRQ-PWIKPTQSNA-N,CHEMBL2402902,3359,N,4.2,chembl20,971714,9606,HTR3A,2102,C=1C=C2C(=C(C1)C(NCC3CCN(CC3)CC(CN(C(C)=O)C)O)=O)NC(=N2)C(C)C
SRWDXYXZNVIWLX-QGZVFWFLNA-N,56946196,79246,A,8.1549,pubchem,648454,10116,HTR3A,2102,O(CCCN1[C@@H](CCC1)C)C2=CC=C(C3=CC(=O)N(N=C3)C(C)C)C=C2
SRWDXYXZNVIWLX-QGZVFWFLNA-N,CHEMBL1958322,3359,A,8.57,chembl20,805903,9606,HTR3A,2102,C1(C=C(C=2C=CC(=CC2)OCCCN3CCC[C@H]3C)C=NN1C(C)C)=O
SSOHJAKQLOENEM-HCKMINDGNA-N,17982621,3359,A,7.30277,pubchem,709621,9606,HTR3A,2102,S1C(C(=O)NC2C3CCN(C2)CC3)=CC=4C1=CC=CC4
SWEOAXMICIJCQC-UHFFFAOYNA-N,CHEMBL2431120,3359,A,6.0,chembl20,986342,9606,HTR3A,2102,O(C1=C(C=C2N=C(C3CC3)N=C(N4CCN(C5=CC=CC=C5OC)CC4)C2=C1)OC)C
SXJUZHRNCSMYNX-KSGLLHJINA-N,CHEMBL598805,3359,A,5.52,chembl20,612614,9606,HTR3A,2102,C1(=CC=C2C(C(C(NC3C[C@@H]4CCC[C@H](N4C)C3)=O)=NN2C)=C1)OCC5=CC=CC=C5
SSRDSYXGYPJKRR-XCXMHTFKNA-N,CHEMBL2151572,3359,A,8.02,chembl20,877192,9606,HTR3A,2102,S1C2=C(C=C1C(N[C@@H]3C4CCN(CC4)C3)=O)C=CC=C2Cl
SSVOWUOTCBNWRV-WYUMXYHSNA-N,CHEMBL2058416,3359,A,5.21,chembl20,989092,9606,HTR3A,2102,C1(=NC(=C(N1C)C=C2C=NC3=CC=C(C=C23)Br)O)NC
SKCKAXNJSSPUAS-MPIMZMORNA-N,44157838,79246,A,7.93181,pubchem,375321,10116,HTR3A,2102,FC1=CC=2N=C(N3CCN(CC3)CC(=O)O)C=4N(C2C=C1)C=CC4
SMJJKUKILIABKV-DVIAZDKANA-N,CHEMBL2402887,3359,N,4.3,chembl20,971714,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C3=C4C(=CC=C3)NC=N4)=O)CC2)O)CC1)C
SOEFWQWHKHCTLH-JKCYRQCANA-N,CHEMBL570710,3359,A,5.8,chembl20,598654,9606,HTR3A,2102,C=1(C=C(C=CC1)O)[C@]2(CCCC[C@@H]2CN3C[C@@H]([C@@H](CC3)NC(C4=C(C=C(C(=C4)Cl)N)OC)=O)OC)O
SOEFWQWHKHCTLH-LFBIDXQCNA-N,44626294,3359,A,7.74473,pubchem,447476,9606,HTR3A,2102,ClC1=CC(C(=O)N[C@@H]2[C@H](OC)CN(C[C@H]3[C@@](O)(CCCC3)C=4C=C(O)C=CC4)CC2)=C(OC)C=C1N
SOEFWQWHKHCTLH-USFOCHKSNA-N,45485564,3359,A,5.85387,pubchem,447476,9606,HTR3A,2102,ClC1=CC(C(=O)N[C@H]2[C@@H](OC)CN(C[C@H]3[C@@](O)(CCCC3)C=4C=C(O)C=CC4)CC2)=C(OC)C=C1N
SOEFWQWHKHCTLH-WIPZTPOBNA-N,CHEMBL585925,3359,A,6.41,chembl20,598654,9606,HTR3A,2102,C=1(C=C(C=CC1)O)[C@]2(CCCC[C@@H]2CN3C[C@H]([C@H](CC3)NC(C4=C(C=C(C(=C4)Cl)N)OC)=O)OC)O
SQFWNWHBBKLBMR-YUIDAARSNA-N,CHEMBL244561,3359,N,4.72,chembl20,445992,9606,HTR3A,2102,C=1C=C2[C@]34CCN5[C@H]3C[C@@H]6[C@@H]7[C@@H]4N(C2=CC1)[C@H]8[C@H]9[C@H](N([C@@H]7OCC=C6C5)C%10=CC=CC=C%10)[C@H]%11CC[N+]%12([C@H]%11C[C@H]9C(C%12)=CCO8)CC=C
SPBSBKPLXWUEGQ-UHFFFAOYNA-N,23155951,3359,A,7.21467,pubchem,536968,9606,HTR3A,2102,S(CCCN1CCN(CC1)C=2N=C3C(=CC2)C=CC=C3)C=4N(N)C(=O)C5=NC=CC=C5N4
VXYBSZKYTUAIKH-FGEAENFSNA-N,CHEMBL395727,3359,A,5.0,chembl20,445992,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@@]8([C@@H]9C[C@H]7C(C[N+]9(CC8)C)=CCO6)C2=C1)C%10=CC=CC=C%10)[C@H]%11CC[N+]%12([C@H]%11C[C@H]5C(C%12)=CCO4)C
VVWIDIIMLHNFOH-JDVPCOFVNA-N,44427876,3359,A,5.72125,pubchem,297966,9606,HTR3A,2102,O1[C@H]2N([C@@H]3[C@@H]4[C@H]5N(CC4)C/C(/[C@@H](C3=CN6[C@@H]7[C@@]8([C@H]9N(CC8)CC([C@@H]([C@H]72)C9)=CC1)C=%10C6=CC=CC%10)C5)=C/CO)C%11=CC=CC=C%11
VVNHBZRFRXWLFQ-QGZVFWFLNA-N,CHEMBL3261480,3359,A,9.7,chembl20,1350968,9606,HTR3A,2102,C1=C(C=C2C=3N(C=C2C)CCN(C(C13)=O)[C@H]4C5CCN(C4)CC5)Cl
VWVPNALHKWLANG-UHFFFAOYNA-N,CHEMBL1276832,3359,A,7.32,chembl20,684849,9606,HTR3A,2102,N1=C(N(C(=O)C=2C(=C(C)SC21)C)N)SCCCN3CCN(CC3)C=4N=C5C(=CC4)C=CC=C5
VJRGAGPCQUZOLU-XBXBPLPCNA-N,CHEMBL388401,3359,A,5.12,chembl20,578446,9606,HTR3A,2102,C=1C(=CC=2NC(N(C(C2C1)=O)CC3=CC=C(C=C3)Cl)=O)C(=O)NCCN4CCCC4
UJNJZDZUOJYRAQ-UHFFFAOYNA-N,CHEMBL2204364,3359,A,6.8,chembl20,880265,9606,HTR3A,2102,N1(CCNCC1)C=2C(=CC=CC2C)SC=3C(=CC(=CC3)C)C
UIKMHGOYAXJLIA-GXLPTLJFNA-N,76331535,3359,A,9.0,pubchem,526452,9606,HTR3A,2102,O1C[C@@H](N([C@H](C1)C)C=2OC=3C(N2)=C(C(=O)NC4C[C@@H]5N([C@H](C4)CCC5)C)C=CC3)CC
UIKMHGOYAXJLIA-PHTQRTLTNA-N,CHEMBL3084770,3359,A,9.0,chembl20,674333,9606,HTR3A,2102,[C@@H]12C[C@H](NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COC[C@@H]5C)CC)=O)C[C@@H](CCC1)N2C
UKEGGLXTKHMXEB-UMMLCDPINA-N,CHEMBL519240,3359,A,5.6,chembl20,494189,9606,HTR3A,2102,N=1C(=NC(=C2CC=C3C(C12)[C@H]4[C@@H](O3)CCCC4)N5CCNCC5)N
UKSWCAMXXCYOSR-UHFFFAOYNA-N,CHEMBL1276834,3359,A,7.21,chembl20,684849,9606,HTR3A,2102,N1=C2C(C(=O)N(N)C1=CCCCN3CCN(CC3)C=4N=C5C=CC=CC5=CC4)CCC2
UFZPJSNEEQOZFZ-UHFFFAOYNA-N,CHEMBL1277652,3359,A,7.3,chembl20,684849,9606,HTR3A,2102,C(N1CCN(C=2N=C3C(=CC2)C=CC=C3)CC1)CCCC4=NC5=CC=CC(=C5C(N4N)=O)F
UGSSYCALUUTVMW-UHFFFAOYNA-N,CHEMBL85,3359,A,6.0,chembl20,1329312,9606,HTR3A,2102,C1(C(N2CCCC=C2N=C1C)=O)CCN3CCC(C4=NOC=5C4=CC=C(F)C5)CC3
UBXGZTRRRHVEAJ-UHFFFAOYNA-N,CHEMBL302743,3359,A,8.28,chembl20,3480,9606,HTR3A,2102,C=1(N(C2=CC=CC=C2N1)CC=3C=CC(=CC3)F)N4CCNCC4
TXCYUSKWBHUVEP-QYPFUQEZNA-N,CHEMBL2151439,3359,A,8.7,chembl20,851149,9606,HTR3A,2102,[C@H]1(CN2CCC1CC2)NC(C=3NN=C4C3C=CC=C4)=O
TXJVVQVHDLOBCQ-MVKYDJPDNA-N,76320661,3359,A,8.06048,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@H]2N([C@@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCCNC=5C6=NON=C6C(N(=O)=O)=CC5
TZUKARBKFHPFDV-GPQMBLKYNA-N,CHEMBL290938,3359,A,7.92,chembl20,3465,9606,HTR3A,2102,C1(C=2N=C(CC=3N=CNC3C)SC2)=CNC=4C1=CC=CC4
VBKOTIVQMCTTAQ-VMIOWZCSNA-N,9904281,3359,A,6.76447,pubchem,315628,9606,HTR3A,2102,ClC=1C2=C(NC(=NC2)N)C=CC1Cl
VBKOTIVQMCTTAQ-XLPACQNMNA-N,CHEMBL1548,3359,A,6.76,chembl20,463654,9606,HTR3A,2102,C1(=CC=C2N=C(NCC2=C1Cl)N)Cl
VCADIWSEVTZZOR-UYBDAZJANA-N,CHEMBL454890,3359,A,8.55,chembl20,864726,9606,HTR3A,2102,C1=C(C=C2C(=C1)N=C(N=C2NCC=3C=COC3)N4CCN(CC4)C)Cl
UXTATQQIFBDWOL-SDRQFZCRNA-N,CHEMBL493183,79246,A,8.14,chembl20,523350,10116,HTR3A,2102,N1=C(C=2N(C=CC2)C=3C=CC(=CC31)F)N4CCN(CC4)CC(N)=O
VDBKJDOCZOVAPB-FVXCAPTGNA-N,76327887,3359,A,7.72584,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)C5=CC=C(OC)C=C5
VDBKJDOCZOVAPB-GSQNISDMNA-N,CHEMBL3084782,3359,A,7.73,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)C5=CC=C(C=C5)OC)=O
VDEOWAISRHKINC-MPCDFULNNA-N,CHEMBL388212,3359,A,5.51,chembl20,445992,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H]6C[C@@H]7N(CC[C@]47C2=C1)CC6=CCO[C@H]5N([C@H]8[C@@H]9[C@H]3OCC=C%10CN%11[C@@H](C[C@H]9%10)[C@@H]8CC%11)C%12=CC=CC=C%12
VDFLDQVKOMEZEL-WYUMXYHSNA-N,CHEMBL2169969,3359,A,7.87,chembl20,864726,9606,HTR3A,2102,N=1C(=CC(=C2C=CC=CC12)NC)N3CCN(CC3)C
UWHBCOHEASCLEA-NFBKTVIUNA-N,69937257,3359,A,8.24413,pubchem,1141224,9606,HTR3A,2102,O=C1N([C@H]2C3CCN(C2)CC3)CCN4C=5C1=CC=CC5N=C4O
UWMNAFXETUEZJZ-UHFFFAOYNA-N,71462776,3359,A,5.8814,pubchem,710780,9606,HTR3A,2102,IC1=C2N=C(OCC3CCN(CC3)CCC)C4=C(C2=CC=C1)C=CC=C4
UYMMSSRZDUEJKE-AQPLRYFANA-N,CHEMBL1272177,3359,A,7.44,chembl20,674333,9606,HTR3A,2102,C1C2[C@@H](CN(C1)CC2)NC(C3=C4C(=CC=C3)OC(=N4)NC)=O
UYPUNICVVJSXHT-MZSATQPUNA-N,CHEMBL599012,3359,A,7.15,chembl20,612614,9606,HTR3A,2102,C=1C=C(C2=C(C1)C(=NN2C)C(NC3C[C@@H]4CCC[C@H](N4C)C3)=O)OC
UVJAJERURGANAG-UHFFFAOYNA-N,11339853,3359,A,7.33255,pubchem,536968,9606,HTR3A,2102,OC1CCC2=NC(N(N)C(=O)C2C1)=CCCCN3CCN(CC3)C=4N=C5C(=CC4)C=CC=C5
VMMHKLBVXJNMEM-YAQRNVERNA-N,CHEMBL2169965,3359,A,8.53,chembl20,864726,9606,HTR3A,2102,N1=C(N=C(C=2C=CC=CC12)NC)N3CCN(CC3)C
VMTCKBHBISQSTL-CMPXTJDYNA-N,76331534,3359,A,8.30103,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@@H](C(C)C)COCC5
VMTCKBHBISQSTL-OKFZWQNONA-N,CHEMBL3084766,3359,A,8.3,chembl20,674333,9606,HTR3A,2102,[C@@H]12C[C@H](NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)C(C)C)=O)C[C@@H](CCC1)N2C
VKXYLXZLODSKCD-QZTJIDSGNA-N,CHEMBL454407,3359,N,3.6,chembl20,566267,9606,HTR3A,2102,C([C@H]1N(C(=O)[C@H](C1)CN2CCCCC2)C)#CC3=CC=CC=C3
SDFVJNYZXNDMQD-CNZLYEGXNA-N,CHEMBL3084432,3359,A,8.8,chembl20,800919,9606,HTR3A,2102,[C@@H]12CCC[C@@H](C[C@@H](C1)NC(C3=NN(C4=CC=CC=C43)CCCNC(=S)NC5=CC=C(C(=C5)C(O)=O)C6=C7C(OC=8C6=CC=C(C8)O)=CC(C=C7)=O)=O)N2C
SDFVJNYZXNDMQD-MLRYRSIGNA-N,76316931,3359,A,8.79588,pubchem,643471,9606,HTR3A,2102,S=C(NCCCN1N=C(C(=O)NC2C[C@@H]3N([C@H](C2)CCC3)C)C=4C1=CC=CC4)NC5=CC(=C(C=6C7=C(OC=8C6C=CC(=O)C8)C=C(O)C=C7)C=C5)C(O)=O
SDWUPSHVUBKGKN-YAQRNVERNA-N,CHEMBL38465,3359,A,8.74,chembl20,3465,9606,HTR3A,2102,N1=C(CC=2N=CNC2C)SC=C1C3=CC=CC=C3
SFVKVHVOODTRCH-HIWQDWTRNA-N,CHEMBL3084778,3359,A,8.08,chembl20,674333,9606,HTR3A,2102,[C@H]12CCC[C@H](C[C@H](C1)NC(C3=C4C(OC(=N4)C5CC5)=CC=C3)=O)N2C
SFVKVHVOODTRCH-YYTFNQGNNA-N,76327886,3359,A,8.08092,pubchem,526452,9606,HTR3A,2102,O1C(=NC2=C(C(=O)NC3C[C@@H]4N([C@H](C3)CCC4)C)C=CC=C12)C5CC5
SDYKMQKYPRJEJM-NQSZGVKWNA-N,76316950,3359,A,8.45593,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@@H](CC(C)C)COCC5
SDYKMQKYPRJEJM-PWXFAFRWNA-N,CHEMBL3084767,3359,A,8.46,chembl20,674333,9606,HTR3A,2102,[C@H]12CCC[C@H](C[C@H](C1)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)CC(C)C)=O)N2C
SECBCZUIMWWSPE-UHFFFAOYNA-N,53238120,3359,A,7.92082,pubchem,712522,9606,HTR3A,2102,ClC1=C(SC=2C(N3CCNCC3)=CC=CC2)C=CC(OC)=C1
URKOMYMAXPYINW-UHFFFAOYNA-N,CHEMBL716,3359,A,6.0,chembl20,1329312,9606,HTR3A,2102,S1C=2C(C(N3CCN(CC3)CCOCCO)=NC=4C1=CC=CC4)=CC=CC2
UVEYNCQCHBIENE-XOCYATNVNA-N,CHEMBL472219,3359,A,6.6,chembl20,564428,9606,HTR3A,2102,C1(=CC(=CC2=C1NC=N2)Cl)C(=O)NC[C@@H]3CCN4CCC[C@]43C
XDJFTOOYWJXAAZ-MRXNPFEDNA-N,CHEMBL3261485,15561,A,6.75,chembl20,1350972,10090,HTR3A,2102,C1=C(C=C2C=3N(N=C2)CCN(C(C13)=O)[C@H]4C5CCN(C4)CC5)OC
XDJFTOOYWJXAAZ-MRXNPFEDNA-N,CHEMBL3261485,3359,A,7.87,chembl20,1350968,9606,HTR3A,2102,C1=C(C=C2C=3N(N=C2)CCN(C(C13)=O)[C@H]4C5CCN(C4)CC5)OC
XDSPKYGOPLCTEA-YIGIZFADNA-N,44427870,3359,A,5.24413,pubchem,297966,9606,HTR3A,2102,BrC1=CC=C(C[N+]23[C@@H]4[C@@]5([C@H]6N([C@@H]7OCC=C8[C@H]9[C@@H]7[C@H](N([C@@H]%10OCC=C([C@@H]([C@H]6%10)C4)C2)C%11=CC=CC=C%11)[C@@H]%12[C@@H]([N+](CC%12)(C8)CC%13=CC=C(Br)C=C%13)C9)C=%14C5=CC=CC%14)CC3)C=C1
XFBXGLNGAUZHSF-HCKMINDGNA-N,CHEMBL511699,3359,A,7.74,chembl20,864726,9606,HTR3A,2102,N1(CCCN(CC1)C)C=2N=C(C3=CC(=CC=C3N2)Cl)NC
XFMPGBXLGWZMQP-BLJPFOPQNA-N,CHEMBL404372,3359,A,5.97,chembl20,464433,9606,HTR3A,2102,C1=CC=C2N=C(N[C@H](C2=C1Cl)C)N
XFMPGBXLGWZMQP-MWEJZKJPNA-N,44456033,3359,A,5.97375,pubchem,316407,9606,HTR3A,2102,ClC1=C2[C@@H](N=C(NC2=CC=C1)N)C
XKRVOMXWYNEPTN-SPEPDGBUNA-N,CHEMBL223387,3359,A,5.85,chembl20,578446,9606,HTR3A,2102,C1=CC=2C(N(C(NC2C=C1C(NCCN3CCCCC3)=O)=O)CC4=CC=CC=C4OC)=O
XJNOJISWTROLSF-UHFFFAOYNA-N,10286136,15561,A,5.86328,pubchem,460741,10090,HTR3A,2102,ClC1=CC=2OC(N3C4CCN(CC4)CC3)=NC2N=C1
XJNOJISWTROLSF-UHFFFAOYNA-N,CHEMBL597241,3359,A,6.32,chembl20,851149,9606,HTR3A,2102,C12CCN(CCN1C3=NC4=C(O3)C=C(C=N4)Cl)CC2
XEWOFIPWWSYNAY-ODDWIFNFNA-N,56593934,3359,A,5.0,pubchem,621203,9606,HTR3A,2102,ClC=1C=C(S(=O)(=O)N/C(/N2N=CC3(CCNCC3)C2)=N\CC)C=CC1
XEWOFIPWWSYNAY-ZDTVLGBINA-N,CHEMBL1834350,3359,A,5.0,chembl20,771214,9606,HTR3A,2102,C12(CCNCC1)C=NN(C2)/C(=N/S(=O)(C=3C=C(C=CC3)Cl)=O)/NCC
WIHLVGZFKARCLL-GHOHXXQJNA-N,CHEMBL231056,3359,A,5.6,chembl20,445992,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@]8(CC[N+]9([C@H]8C[C@H]7C(C9)=CCO6)C%10CCCC=C%10)C2=C1)C%11=CC=CC=C%11)[C@H]%12CC[N+]%13(C%14CCCC=C%14)[C@H]%12C[C@H]5C(=CCO4)C%13
WIPPGLNWEIAUEV-LLDOCCBONA-N,CHEMBL1824047,3359,A,6.1,chembl20,766545,9606,HTR3A,2102,C1=CC=CC(CCCN=C(N)N)=C1
WGAYVVNWRFPKMG-FICVDOATNA-N,CHEMBL3084708,79246,A,7.74,chembl20,606511,10116,HTR3A,2102,[C@@H]12N([C@@H](CC1)C[C@H](C2)OC(=O)C=3N(C4=C(C3)C=CC=C4)C)C
WGAYVVNWRFPKMG-YIONKMFJNA-N,76331529,79246,A,7.74473,pubchem,455453,10116,HTR3A,2102,O(C1C[C@@H]2N([C@@H](CC2)C1)C)C(=O)C=3N(C=4C(C3)=CC=CC4)C
WEDXHKBFMNCGFH-KRRFTOSTNA-N,76309734,3359,A,8.13668,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6
WEDXHKBFMNCGFH-VYKSZDKRNA-N,CHEMBL3084433,3359,A,8.14,chembl20,800919,9606,HTR3A,2102,C(C=1C(=O)OC2=C(C1)C=CC(N(CC)CC)=C2)(=O)NCCCCN3C=4C=CC=CC4C(=N3)C(N[C@H]5C[C@@H]6CCC[C@@H](N6C)C5)=O
VZSXQQMZYQDDQE-KSGLLHJINA-N,CHEMBL605772,3359,A,9.64,chembl20,612614,9606,HTR3A,2102,C=1C=C(OCC2=CC=CC=C2)C3=C(C(C(NC4C[C@@H]5CCC[C@H](N5C)C4)=O)=NN3C)C1
WAXMULZSNYUPJB-JSHXYFJWNA-N,CHEMBL2011591,79246,A,7.59,chembl20,809641,10116,HTR3A,2102,C=1C=C2C(C(NCCCCCCCNC(NC[13C](=O)O)=O)=O)=C(C)C(N3CCN(C)CC3)=NC2=CC1
