,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,base_rdkit_smiles
80,CHZUEGVOEFMIJH-ZKRSMWHSNA-N,CHEMBL2432039,3269,A,5.32,chembl20,985421,9606,HRH1,2055,C12C3C4C1C5C4C3C25CN[C@@H]6C7C8C9C6C%10C(C8C7C%10)C9,C1C2C3CC4C2C2C1C3[C@H](NCC13C5C6C7C5C1C7C63)C42
81,CIAWHNGOFJZBCL-MGBGTMOVNA-N,CHEMBL2146813,3269,A,9.0,chembl20,848018,9606,HRH1,2055,C=1N=CC2=C(C1)C(N(C[C@@H]3N(CCC3)CCCCC4=CC=C(C=C4)OCCCN5CCCCCC5)N=C2CC6=CC=C(C=C6)Cl)=O,O=c1c2ccncc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1
82,CIIWLVZNBDXUIV-UHFFFAOYNA-N,CHEMBL79496,3269,A,6.0,chembl20,84540,9606,HRH1,2055,N12OC(C(N(C)C)=O)CC1C3=C(C=CC=C3)CC4=C2C=CC=C4,CN(C)C(=O)C1CC2c3ccccc3Cc3ccccc3N2O1
83,CJGNMVAAMQAWEF-UHFFFAOYNA-N,CHEMBL481153,3269,A,7.54,chembl20,969176,9606,HRH1,2055,C1=CC=C2SC3=C(C=CC=C3)N(C(OCCN4CCCC4)=O)C2=C1,O=C(OCCN1CCCC1)N1c2ccccc2Sc2ccccc21
84,CJHFYNOETGOKCU-QDIHOGQBNA-N,CHEMBL73706,3269,A,6.26,chembl20,84432,9606,HRH1,2055,C(N(O)CCC#CC=1OC(CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)=CC1)(=O)N,NC(=O)N(O)CCC#Cc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)o1
85,CJMVJEMHSLDPMO-QGZVFWFLNA-N,52937728,3269,A,9.30016,pubchem,591512,9606,HRH1,2055,FC=1C=C(CC2=NN(C[C@@H]3N(CCC3)C)C(=O)C4=C2C=CC=C4)C=CC1,CN1CCC[C@@H]1Cn1nc(Cc2cccc(F)c2)c2ccccc2c1=O
86,CGPUMTTUBWGRHT-MXYOMBERNA-N,CHEMBL2158773,3269,A,7.8,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=CC(=CC=C4)C)C(=O)O)Cl)Cl,Cc1cccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
87,CHGXPKZHRZIZSQ-UHFFFAOYNA-N,60165413,3269,A,7.284,pubchem,663608,9606,HRH1,2055,S1C(=NC=2C1=CC=CC2)C(=O)CCCCN3CCC(CC3)C4=CC=CC=C4,O=C(CCCCN1CCC(c2ccccc2)CC1)c1nc2ccccc2s1
88,CLEGTFPJUAEKOX-UHFFFAOYNA-N,CHEMBL1923528,3269,A,5.64,chembl20,790127,9606,HRH1,2055,C(CNC)(O)CN1C2CCCCC2C3=C1C=CC=C3,CNCC(O)CN1c2ccccc2C2CCCCC21
89,CKMBGNSZMPWQNH-LNNLXFCONA-N,CHEMBL274767,24448,A,5.97,chembl20,84727,10116,HRH1,2055,N1C(=NC=C1CCN)CCCCC(C2=CC=CC=C2)C3=CC=CC=C3,NCCc1cnc(CCCCC(c2ccccc2)c2ccccc2)[nH]1
90,DERZBLKQOCDDDZ-JLHYYAGUNA-N,CHEMBL43064,3269,A,8.06,chembl20,774767,9606,HRH1,2055,N1(CCN(CC1)C/C=C/C=2C=CC=CC2)C(C=3C=CC=CC3)C=4C=CC=CC4,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1
91,DFBFDRZHAVAEKE-UHFFFAOYNA-N,CHEMBL1923522,3269,A,7.21,chembl20,790127,9606,HRH1,2055,N1=C(N=C(N2CCCC2)C3=C1N(N=C3)C)N4CCN(CC4)C,CN1CCN(c2nc(N3CCCC3)c3cnn(C)c3n2)CC1
92,DCGYGKIBQOAKTB-QGZVFWFLNA-N,52937630,3269,A,9.50031,pubchem,591512,9606,HRH1,2055,FC1=CC=C(CC2=NN(C[C@@H]3N(CCC3)C)C(=O)C4=C2C=CC=C4)C=C1,CN1CCC[C@@H]1Cn1nc(Cc2ccc(F)cc2)c2ccccc2c1=O
93,DCPIUFZZSDRFTC-YJIIWVITNA-N,CHEMBL2158817,3269,A,7.7,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)C[C@H]3CN(CCO3)C(C(=O)O)C4=CC=CC=C4)Cl)Cl,O=C(O)C(c1ccccc1)N1CCO[C@@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1
94,DCPIUFZZSDRFTC-ZIJWMJRINA-N,CHEMBL2158818,3269,A,7.0,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)C[C@@H]3CN(CCO3)C(C(=O)O)C4=CC=CC=C4)Cl)Cl,O=C(O)C(c1ccccc1)N1CCO[C@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1
95,DARWEDNPGILOPQ-LQFNOIFHNA-N,CHEMBL241329,3269,A,6.57,chembl20,452349,9606,HRH1,2055,C1(CCN(CC2=CC(OCC)=C(C=C2)Cl)CC1)NC(=O)C3=CN=CC(=C3)C,CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)ccc1Cl
96,DDHSIUUOIYFUOU-UHFFFAOYNA-N,CHEMBL558467,3269,A,8.74,chembl20,584293,9606,HRH1,2055,C1=CC=C2N(C(N3CCC(CC3)N(C)C)=NC2=C1)CC=4C=CC(=CC4)F,CN(C)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
97,CZRJZZTYRIMAJY-FGZAEZAUNA-N,28864,3269,A,6.79588,pubchem,625269,9606,HRH1,2055,O=C(N[C@@H]1CN(C2=C(C3=C4C(C2)=CNC4=CC=C3)C1)C)N(CC)CC,CCN(CC)C(=O)N[C@H]1CC2=C(Cc3c[nH]c4cccc2c34)N(C)C1
98,CZXWYWSRENNIBD-UHFFFAOYNA-N,CHEMBL1092600,3269,A,7.92,chembl20,625162,9606,HRH1,2055,C1(=CC=C2C(=C1)CC(CCN(C)C)=C2CC3=CN=CC=N3)C,Cc1ccc2c(c1)CC(CCN(C)C)=C2Cc1cnccn1
99,CWXOTCCLEKNUJY-AQYSXWTQNA-N,CHEMBL2158781,3269,A,6.8,chembl20,856370,9606,HRH1,2055,C1=C(C=CC(=C1C)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=CC=C(C=C4)F)C(=O)O)F,Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1
100,CXDSZAINFKAKPN-COWRIWCYNA-N,49836633,24448,A,8.25026,pubchem,537330,10116,HRH1,2055,O=C(O)C1CN(C2C[C@]3(CC2)CC=4C(CC=5C3=CC=CC5)=CC=CC4)C1,O=C(O)C1CN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
101,CXDSZAINFKAKPN-COWRIWCYNA-N,CHEMBL1276948,3269,A,8.2,chembl20,685205,9606,HRH1,2055,[C@]12(CC3=C(C=CC=C3)CC=4C=CC=CC14)CCC(C2)N5CC(C5)C(=O)O,O=C(O)C1CN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
102,CVPRWHZDWBRVGS-UHFFFAOYNA-N,CHEMBL256653,3269,A,5.4,chembl20,465005,9606,HRH1,2055,C=1(C=2N(C(SCCCN3CCC=4C(CC3)=CC5=C(OC(=N5)C)C4)=NN2)C)C=NC=CC1,Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccnc2)n1C)CC3
103,CVUXESFCUHCXHB-UHFFFAOYNA-N,CHEMBL550818,3269,A,8.41,chembl20,796225,9606,HRH1,2055,C1=CC=C2C(=C1)N=C(N2CC3=CC=C(C=C3)F)N4CCC(CC4)N(CC5CCOCC5)C,CN(CC1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
104,CXQUOFVDYCOSEZ-UHFFFAOYNA-N,CHEMBL210578,3269,A,5.06,chembl20,490811,9606,HRH1,2055,C12N(CCCC(C3=CC=C(C=C3)F)=O)C(CC(O)(C4=CC=C(C=C4)Cl)C1)CC2,O=C(CCCN1C2CCC1CC(O)(c1ccc(Cl)cc1)C2)c1ccc(F)cc1
105,CYAXTHULEFHIMG-PKRZOPRNNA-N,71458868,3269,A,7.7000600000000015,pubchem,701282,9606,HRH1,2055,ClC1=C(OC2CCN(C3CCN(CC3)C(=O)NS(=O)(=O)C4=CC=C(N(C)C)C=C4)CC2)C=CC(Cl)=C1C,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl
106,CTPOZVITFCJCLL-UHFFFAOYNA-N,CHEMBL94726,3269,A,8.18,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)F)C(C4CCN(CC4)CCC5(CN(C(C6=C(C(OC)=C(C=C6)OC)OC)=O)CC5)C=7C=C8OCOC8=CC7)=O,COc1ccc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(F)cc4)CC3)(c3ccc4c(c3)OCO4)C2)c(OC)c1OC
107,CSSKAGWIWQOQME-SREBMQDQNA-N,71462389,3269,A,6.900010000000001,pubchem,701282,9606,HRH1,2055,ClC=1C=C(OC2CCN(C3CCN(CC3)C(=O)C=4C=C(C=CC4)C(O)=O)CC2)C=CC1Cl,O=C(O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
108,CZCOISNXSIJAAK-UHFFFAOYNA-N,CHEMBL1783961,3269,A,6.19,chembl20,750451,9606,HRH1,2055,C1(=CC=C2C(=C1)C3=C(N2CCC=4C=CC=NC4)CCN(C3)C)F,CN1CCc2c(c3cc(F)ccc3n2CCc2cccnc2)C1
109,CUIDNQSCWXAPRS-PKRZOPRNNA-N,CHEMBL2158824,3269,A,7.2,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)C=4C=CC(=CC4)C(O)=O)Cl)Cl,O=C(O)c1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1
110,CUKBOHPSSFJJFQ-UHFFFAOYNA-N,CHEMBL318369,3269,A,8.22,chembl20,84418,9606,HRH1,2055,C1(=NC2=CC=CC=C2N1CCCC(=O)OCC)C(C3CCN(CC3)CCC4(CN(C(C5=CC(OC)=C(C(=C5)OC)OC)=O)CC4)C6=CC(Cl)=C(C=C6)Cl)=O,CCOC(=O)CCCn1c(C(=O)C2CCN(CCC3(c4ccc(Cl)c(Cl)c4)CCN(C(=O)c4cc(OC)c(OC)c(OC)c4)C3)CC2)nc2ccccc21
111,AOMZRTTZRBZOAC-UHFFFAOYNA-N,CHEMBL96442,3269,A,8.19,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC=3N=CC=CC3)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC=CC=C7)=O,COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccccn4)CC3)(c3ccccc3)C2)cc(OC)c1OC
112,AOSLQNBDHSOLAE-PYULRWNUNA-N,CHEMBL1277492,3269,A,6.7,chembl20,685205,9606,HRH1,2055,C12(C3=C(OC=4C(C1=O)=CC(=CC4)Cl)C=CC=C3)CCC(C2)N5C[C@@H](CCC5)C(=O)O,O=C(O)[C@@H]1CCCN(C2CCC3(C2)C(=O)c2cc(Cl)ccc2Oc2ccccc23)C1
113,AMEQLQYPRVOFMB-CXYKFFIWNA-N,CHEMBL2207284,3269,A,7.6,chembl20,884700,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)C[C@@H](CNC(C3=C4C(=C(N=C3)O)C=C(C=C4)S(NC)(=O)=O)=O)O)Cl)Cl,CNS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)cnc(O)c2c1
114,AMQPWRCXJRAWTN-UHFFFAOYNA-N,CHEMBL2208420,3269,A,7.9,chembl20,887254,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CCCOC3=CC=CC(=C3)C#N)Cl)Cl,N#Cc1cccc(OCCCN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1
115,AKEGHAUFMKCWGX-UHFFFAOYNA-N,119812,3269,A,7.19382,pubchem,454690,9606,HRH1,2055,N(CCC(C1=CC=CC=C1)C2=CC=CC=C2)C,CNCCC(c1ccccc1)c1ccccc1
116,ANQFIBHZMVNJLK-UHFFFAOYNA-N,57394204,3269,N,,pubchem,644866,9606,HRH1,2055,ClC1=CC=C(N2CCN(CCC2)CC=3SC=4C(N3)=CC=CC4)C=C1,Clc1ccc(N2CCCN(Cc3nc4ccccc4s3)CC2)cc1
117,ANTKBACNWQHQJE-UHFFFAOYNA-N,9948320,3269,A,6.21467,pubchem,511651,9606,HRH1,2055,O=C(CCCN1CCC(CC1)CCCC)C2=C(C=CC=C2)C,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1
118,BPDDCCYSOYRMEC-UHFFFAOYNA-N,44209472,3269,A,6.5817,pubchem,640310,9606,HRH1,2055,FC1=CC=C(OCCCN2CCN(CC2)C3=NC=CC=C3)C=C1,Fc1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1
119,BPZGZNLONLANFE-MPIMZMORNA-N,CHEMBL275507,24448,A,8.04,chembl20,84725,10116,HRH1,2055,N1C(=NC=C1CCN)CCC(C2=CC=CC=C2)C3=CC=CC=C3,NCCc1cnc(CCC(c2ccccc2)c2ccccc2)[nH]1
120,BPZGZNLONLANFE-MPIMZMORNA-N,CHEMBL275507,3269,A,6.1,chembl20,84547,9606,HRH1,2055,N1C(=NC=C1CCN)CCC(C2=CC=CC=C2)C3=CC=CC=C3,NCCc1cnc(CCC(c2ccccc2)c2ccccc2)[nH]1
121,FTGVBWSFHSXAON-UHFFFAOYNA-N,CHEMBL1097489,3269,N,4.86,chembl20,629916,9606,HRH1,2055,C1(=O)C=2C=CC=CC2C3=C(N=C(N3N1CC)C=4C=CC=C(C4)OCC=C)O,C=CCOc1cccc(-c2nc(O)c3c4ccccc4c(=O)n(CC)n23)c1
122,FXBRDXOXJHZPDA-UHFFFAOYNA-N,CHEMBL256477,3269,A,6.2,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)N(N=C6CC)C)=NN3)C)C=CC(C)=N2,CCc1nn(C)c2cc3c(cc12)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3
123,DUUHEGAGOHEODE-UHFFFAOYNA-N,54583938,3269,A,6.49485,pubchem,600300,9606,HRH1,2055,N1(C2=C(CN(CC2)C)C3=C1C=CC(=C3)C)CCC4=NC=CN=C4,Cc1ccc2c(c1)c1c(n2CCc2cnccn2)CCN(C)C1
124,DJKJVWJQAVGLHJ-SIFCRPTMNA-N,25109291,3269,A,5.45,pubchem,345934,9606,HRH1,2055,O1[C@@H]2[C@@H](CCCC2)C3=C1CCC4=C3N=C(N=C4N5CCNCC5)N,Nc1nc2c(c(N3CCNCC3)n1)CCC1=C2[C@@H]2CCCC[C@@H]2O1
125,DQAMCNMFLLPWQR-UHFFFAOYNA-N,CHEMBL83220,3269,A,6.0,chembl20,84540,9606,HRH1,2055,N12C(C3=C(C=CC=C3)CC4=C1C=CC=C4)CC(O2)CN(C(C(F)(F)F)=O)C,CN(CC1CC2c3ccccc3Cc3ccccc3N2O1)C(=O)C(F)(F)F
126,DRAHVBLQVCQSED-LBOYIXSDNA-N,49836296,3269,A,7.400010000000001,pubchem,537324,9606,HRH1,2055,FC1=CC=2CC3(CC(N4CC=CC(C4)C(O)=O)CC3)C=5C(CC2C=C1)=CC=CC5,O=C(O)C1C=CCN(C2CCC3(Cc4cc(F)ccc4Cc4ccccc43)C2)C1
127,DYRUSALPYKCZDY-RYLMWKJUNA-N,CHEMBL316068,3269,A,8.92,chembl20,84421,9606,HRH1,2055,[C@H]12[C@@H](C=3C(=CC=CC3)SC4=C1C=CC=C4)CC(O2)CN5CCN(CC5)C,CN1CCN(CC2C[C@@H]3c4ccccc4Sc4ccccc4[C@H]3O2)CC1
128,GALCSZPFCCZIBC-CSKMVECVNA-N,CHEMBL116463,3269,A,6.34,chembl20,84419,9606,HRH1,2055,C(NC1CCN(CC1)CCCC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)(=O)OCCC4=CC=C(C#N)C=C4,N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
129,FXHLGRYCQSRFHY-MQSINFNDNA-N,CHEMBL193435,3269,A,7.38,chembl20,303185,9606,HRH1,2055,[C@@H]12C3=C(OC4=C(C1C[C@@H](O2)CN(C)C)C=CC=C4)C=CC(=C3)Br,CN(C)C[C@H]1CC2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1
130,GCEYKTZXUXSFFO-FFMQWAJLNA-N,42625304,3269,A,5.59,pubchem,414923,9606,HRH1,2055,O=C(N/C(=N/CCCC=1NC=NC1)/N)C(C)C,CC(C)C(=O)N/C(N)=N/CCCc1cnc[nH]1
131,GCEYKTZXUXSFFO-KAIWCYNUNA-N,CHEMBL471724,3269,A,5.59,chembl20,562952,9606,HRH1,2055,C=1(N=CNC1)CCCN/C(=N/C(C(C)C)=O)/N,CC(C)C(=O)/N=C(\N)NCCCc1c[nH]cn1
132,FZBQOBOSIQUVSG-UHFFFAOYNA-N,CHEMBL1923521,3269,A,8.22,chembl20,790127,9606,HRH1,2055,C1NCCC(C1)OC=2C=CC=CC2CC3=CC=CC=C3,c1ccc(Cc2ccccc2OC2CCNCC2)cc1
133,FZIIBLBHXXRTMG-RAOGCBAWNA-N,CHEMBL1643900,3269,A,5.62,chembl20,985421,9606,HRH1,2055,C12C3[C@@H](NCCC4=CC=CC(=C4)F)C5C6C(CC51)C2C3C6,Fc1cccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)c1
134,FZIIBLBHXXRTMG-UHFFFAOYNA-N,53324553,3269,A,5.62415,pubchem,772786,9606,HRH1,2055,FC=1C=C(CCNC2C3C4C5C3CC6C5CC4C62)C=CC1,Fc1cccc(CCNC2C3C4CC5C6C4CC3C6C52)c1
135,DOTHXJXYLNKQOQ-UHFFFAOYNA-N,CHEMBL271083,3269,A,5.6,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC=4C(=CC5=C(C4)OC(=N5)C(C(F)(F)F)(F)F)CC3)=NN2)C,Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(C(F)(F)C(F)(F)F)oc4cc3CC2)n1C
136,DOXXMQHNZRHZPH-HIFQOLFXNA-N,CHEMBL74779,3269,A,6.18,chembl20,84432,9606,HRH1,2055,C(N(O)CCC#C[C@H]1O[C@H](CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC1)(=O)N,NC(=O)N(O)CCC#C[C@@H]1CC[C@@H](CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)O1
137,DREBLEJJYUKNLT-VPSYQODYNA-N,59295935,3269,A,8.10018,pubchem,716957,9606,HRH1,2055,ClC=1C=C(OC2CCN(CC2)C[C@H](O)CNC(=O)C3=C4C(=C(O)N=C3)C=C(F)C=C4)C=CC1Cl,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnc(O)c2cc(F)ccc12
138,DQNCRNVCBHYBQP-UHFFFAOYNA-N,CHEMBL430798,24448,A,6.92,chembl20,84699,10116,HRH1,2055,S(C(F)(F)F)(OC=1C=C2C(=NC3=CC=CC=C3OC2=CC1)N4CCN(CC4)C)(=O)=O,CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1
139,DPJWTHMHDTUYEX-IBGZPJMENA-N,CHEMBL2208436,3269,A,6.37,chembl20,887255,9606,HRH1,2055,C1(=C(C=CC(=C1)CN2CCC(CC2)NC[C@H](O)COC3=CC(=CC=C3)C#N)Cl)Cl,N#Cc1cccc(OC[C@@H](O)CNC2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)c1
140,DVSMVUMYJDOPJQ-UHFFFAOYNA-N,21509921,3269,A,7.30103,pubchem,1063784,9606,HRH1,2055,N12C3=C(C=4C1=C(CCC=5C2=CC=CC5)C=CC4)CN(CC3)C,CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1
141,DSKGOKHOBPYUEE-UHFFFAOYNA-N,CHEMBL434001,3269,A,5.27,chembl20,790127,9606,HRH1,2055,O1C=2C(=NC=NC2C3=CC=CC=C31)N4CCN(CC4)CCO,OCCN1CCN(c2ncnc3c2oc2ccccc23)CC1
142,DSRXHDAICZGTCK-ORBVJSQLNA-N,44591135,3269,A,6.5301800000000005,pubchem,392464,9606,HRH1,2055,ClC1=CC=2/C(=C/CCN(CC3=CC=C(OCCCN4CCCCC4)C=C3)C)/C=5C(SC2C=C1)=CC=CC5,CN(CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21)Cc1ccc(OCCCN2CCCCC2)cc1
143,DTYAFBJXWWLRMA-XYNNEMQKNA-N,CHEMBL96467,3269,A,7.27,chembl20,84423,9606,HRH1,2055,[C@H]1(OC(N(C(NCCCN2CCC(CC2)C3=CC=C(C=C3)F)=O)[C@H]1C4=CC=C(C(=C4)F)F)=O)C,C[C@@H]1OC(=O)N(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@H]1c1ccc(F)c(F)c1
144,DTYDZUZTWZDAGL-YKAHEYAYNA-N,59295969,3269,A,8.30016,pubchem,716957,9606,HRH1,2055,ClC=1C=C(OC2CCN(CC2)C[C@H](O)CNC(=O)C3=C4C(C=C(S(=O)(=O)NC5CC5)C=C4)=C(O)N=C3)C=CC1Cl,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnc(O)c2cc(S(=O)(=O)NC3CC3)ccc12
145,DMMAFYCLHWGPBF-YLHGWYNBNA-N,54583384,3269,A,6.89279,pubchem,595800,9606,HRH1,2055,O1C2=C(N(CCCN3CCCN(CC3)C=4N(C(=O)N(C(=O)C4)C)C)C=5C(C1)=CC=CC5)C=C(C(C)C(=O)O)C=C2,CC(C(=O)O)c1ccc2c(c1)N(CCCN1CCCN(c3cc(=O)n(C)c(=O)n3C)CC1)c1ccccc1CO2
146,DMQWGZFKPDYZCH-SREBMQDQNA-N,CHEMBL2158831,3269,A,7.2,chembl20,856370,9606,HRH1,2055,C1=CC=CC(=C1CN2CCC(CN3CCC(OC=4C=CC(=C(C4)Cl)Cl)CC3)CC2)C(=O)O,O=C(O)c1ccccc1CN1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
147,GHVPKFCDNOFWEW-UHFFFAOYNA-N,CHEMBL319535,3269,A,8.18,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)F)C(C4CCN(CC4)CCC5(CN(C(CC6=CC(OC(C)C)=CC=C6)=O)CC5)C=7C=C8OCOC8=CC7)=O,CC(C)Oc1cccc(CC(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(F)cc4)CC3)(c3ccc4c(c3)OCO4)C2)c1
148,GHZHZIJXYOTTAA-UHFFFAOYNA-N,CHEMBL559060,3269,A,8.35,chembl20,584293,9606,HRH1,2055,C1=CC=C2N(C(N3CCC(CC3)NCC4CCOCC4)=NC2=C1)CC=5C=CC(=CC5)F,Fc1ccc(Cn2c(N3CCC(NCC4CCOCC4)CC3)nc3ccccc32)cc1
149,GFOPLENUCATIPC-OAHLLOKONA-N,52937732,3269,A,9.60033,pubchem,591512,9606,HRH1,2055,FC=1C=C(CC2=NN(C[C@@H]3N(CCC3)C)C(=O)C4=C2C=CC=C4)C=CC1F,CN1CCC[C@@H]1Cn1nc(Cc2ccc(F)c(F)c2)c2ccccc2c1=O
150,GFORNYWGPFXWHV-LQFNOIFHNA-N,CHEMBL354210,24448,A,7.52,chembl20,84717,10116,HRH1,2055,N1(C2C3=C(C=CC=C3)CCC2)CCN(CC1)CCNC(=O)C=4C=CC=CC4,O=C(NCCN1CCN(C2CCCc3ccccc32)CC1)c1ccccc1
151,GEMBQNHUTJFAFL-VYVRTBNBNA-N,CHEMBL2158785,3269,A,6.3,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1C)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=CC=C(C=C4)F)C(=O)O)C#N)Cl,Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl
152,GETROLYXSDDSDH-CYBMUJFWNA-N,CHEMBL1092377,3269,A,8.57,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C1)SC(=C2[C@H](C=3C(=CC=CN3)F)C)CCN(C)C,C[C@@H](c1ncccc1F)c1c(CCN(C)C)sc2ccccc12
153,GKDBTHSYQZTDAJ-LNNLXFCONA-N,CHEMBL194837,3269,A,8.46,chembl20,321265,9606,HRH1,2055,N=1C2=C(C=C(NC(=O)COC3=C(C=C(C=C3)Cl)Cl)C=C2)C(=CC1OCCN(C)C)C,Cc1cc(OCCN(C)C)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12
154,GKDLNLYIGUXYSK-UHFFFAOYNA-N,CHEMBL256016,3269,A,5.5,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC4=CC5=C(C=C4CC3)N=C(O5)C(C)C)=NN2)C,Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(C(C)C)oc4cc3CC2)n1C
155,GKKOWDZJMOVEBY-MXYOMBERNA-N,CHEMBL2158772,3269,A,7.5,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=C(C=CC=C4)C)C(=O)O)Cl)Cl,Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
156,GKKYKABOCZBQRA-LELJVTLKNA-N,CHEMBL2171050,3269,A,6.0,chembl20,862026,9606,HRH1,2055,O=S(=O)(NC(N1CCC(N2CCC(OC=3C=CC(=C(C3)F)F)CC2)CC1)=O)C4=CC=C(C=C4)C,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(F)c(F)c4)CC3)CC2)cc1
157,GJJRSPSNZFRQIQ-NWYWQBKTNA-N,CHEMBL2207277,3269,A,7.2,chembl20,884700,9606,HRH1,2055,C1=C(C=CC(=C1C)OC2CCN(CC2)C[C@@H](CNC(C3=C4C(=C(N=C3)O)C=CC(=C4)S(C)(=O)=O)=O)O)Cl,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2cnc(O)c3ccc(S(C)(=O)=O)cc23)CC1
