,Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
31,CHEMBL1169707,P46098,,GCWNAFLHJNJVCV-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20541425.0,ACTIVITY,=,-7.0,%,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor at 1 uM by radioligand displacement assay,,"Synthesis and biological study of 3-(phenylsulfonyl)thieno[2,3-e][1,2,3]triazolo[1,5-a]pyrimidines as potent and selective serotonin 5-HT6 receptor antagonists.",Bioorg. Med. Chem.,2010.0,18.0,14.0,"Ivachtchenko AV, Golovina ES, Kadieva MG, Koryakova AG, Kovalenko SM, Mitkin OD, Okun IM, Ravnyeyko IM, Tkachenko SE, Zaremba OV",,642506.0,DTCT0023221,3393561,DTCC00655086,1536915,39618
32,CHEMBL1170237,P46098,,DICVBGGIAAPPNV-ZSUDRMHPSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24084296.0,KI,=,1000.0,NM,,cell_based,,,,,,,,,,,,Displacement of [3H]GR65630 from human recombinant 5HT3 receptor expressed in HEKT cells,,In vitro structure-activity relationships of aplysinopsin analogs and their in vivo evaluation in the chick anxiety-depression model.,Bioorg. Med. Chem.,2013.0,21.0,22.0,"Lewellyn K, Bialonska D, Loria MJ, White SW, Sufka KJ, Zjawiony JK",,989092.0,DTCT0023221,12643656,DTCC00655623,481040,56290
33,CHEMBL1171434,P46098,,XVOYSCVBGLVSOL-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,12649361.0,KI,=,10000.0,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023221,14737634,DTCC00655109,2106368,69159
34,CHEMBL117287,P46098,PRUCALOPRIDE,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,3,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,19261477.0,KI,=,3981.07,NM,,,,,,,,,,,,,,Binding affinity at 5HT3 receptor,,Novel antagonists of serotonin-4 receptors: synthesis and biological evaluation of pyrrolothienopyrazines.,Bioorg. Med. Chem.,2009.0,17.0,6.0,"Lemaître S, Lepailleur A, Bureau R, Butt-Gueulle S, Lelong-Boulouard V, Duchatelle P, Boulouard M, Dumuis A, Daveu C, Lezoualc'h F, Pfeiffer B, Dauphin F, Rault S",,564428.0,DTCT0023221,2613773,DTCC00290884,823881,33265
35,CHEMBL1173578,P46098,,AFEOLFPUJYURJM-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20541425.0,ACTIVITY,=,-3.0,%,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor at 1 uM by radioligand displacement assay,,"Synthesis and biological study of 3-(phenylsulfonyl)thieno[2,3-e][1,2,3]triazolo[1,5-a]pyrimidines as potent and selective serotonin 5-HT6 receptor antagonists.",Bioorg. Med. Chem.,2010.0,18.0,14.0,"Ivachtchenko AV, Golovina ES, Kadieva MG, Koryakova AG, Kovalenko SM, Mitkin OD, Okun IM, Ravnyeyko IM, Tkachenko SE, Zaremba OV",,642506.0,DTCT0023221,3393573,DTCC00656645,1504596,39618
36,CHEMBL1178,P46098,,UIJIQXGRFSPYQW-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22589534.0,IC50,=,100000.0,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023221,14720913,DTCC00292803,2102127,68163
37,CHEMBL1189234,P46098,,YSEXVIPNIGQQMN-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,22959245.0,INHIBITION,<,50.0,%,,,,,,,,,,,,,,Binding affinity to 5-HT3 receptor at 10 uM,,"A s(1) receptor pharmacophore derived from a series of N-substituted 4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ols (AHDs).",Bioorg. Med. Chem. Lett.,2012.0,22.0,19.0,"Banister SD, Manoli M, Doddareddy MR, Hibbs DE, Kassiou M",,884079.0,DTCT0023221,11475977,DTCC00667938,1780157,51935
38,CHEMBL1189234,P46098,,YSEXVIPNIGQQMN-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23981939.0,INHIBITION,<,50.0,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM by PDSP assay relative to control,,"N-substituted 8-aminopentacyclo[5.4.0.0(2,6).0(3,10).0(5,9)]undecanes as s receptor ligands with potential neuroprotective effects.",Bioorg. Med. Chem.,2013.0,21.0,19.0,"Banister SD, Manoli M, Barron ML, Werry EL, Kassiou M",,985322.0,DTCT0023221,12600286,DTCC00667938,1780916,55935
39,CHEMBL1189679,P46098,PALONOSETRON,CPZBLNMUGSZIPR-NVXWUHKLSA-N,4,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20724042.0,KI,=,0.0316,NM,,,,,,,,,,,,,,Binding affinity to 5HT3A receptor,,Computational analysis of ligand recognition sites of homo- and heteropentameric 5-HT3 receptors.,Eur. J. Med. Chem.,2010.0,45.0,11.0,"Moura Barbosa AJ, De Rienzo F, Ramos MJ, Menziani MC",,685540.0,DTCT0023221,3563563,DTCC00668368,1396273,41807
40,CHEMBL1189679,P46098,PALONOSETRON,CPZBLNMUGSZIPR-NVXWUHKLSA-N,4,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21146988.0,ACTIVITY,=,-2.0,%,,cell_based,,,,,,,,,,,HEK293,Partial agonist activity at human 5HT3A receptor expressed in HEK293 cells at 3 uM relative to 5HT,,Novel serotonin type 3 receptor partial agonists for the potential treatment of irritable bowel syndrome.,Bioorg. Med. Chem. Lett.,2011.0,21.0,1.0,"Manning DD, Cioffi CL, Usyatinsky A, Fitzpatrick K, Masih L, Guo C, Zhang Z, Choo SH, Sikkander MI, Ryan KN, Naginskaya J, Hassler C, Dobritsa S, Wierschke JD, Earley WG, Butler AS, Brady CA, Barnes NM, Cohen ML, Guzzo PR",,700638.0,DTCT0023221,5035402,DTCC00668368,1413958,42619
41,CHEMBL1189679,P46098,PALONOSETRON,CPZBLNMUGSZIPR-NVXWUHKLSA-N,4,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21146988.0,ACTIVITY,=,-2.0,%,,cell_based,,,,,,,,,,,HEK293,Partial agonist activity at human 5HT3A receptor expressed in HEK293 cells assessed as decrease in 100 uM 5-chloroindole-induced increase in intracellular calcium release at 3 uM relative to 5-HT,,Novel serotonin type 3 receptor partial agonists for the potential treatment of irritable bowel syndrome.,Bioorg. Med. Chem. Lett.,2011.0,21.0,1.0,"Manning DD, Cioffi CL, Usyatinsky A, Fitzpatrick K, Masih L, Guo C, Zhang Z, Choo SH, Sikkander MI, Ryan KN, Naginskaya J, Hassler C, Dobritsa S, Wierschke JD, Earley WG, Butler AS, Brady CA, Barnes NM, Cohen ML, Guzzo PR",,700825.0,DTCT0023221,5035413,DTCC00668368,1413958,42619
42,CHEMBL1189679,P46098,PALONOSETRON,CPZBLNMUGSZIPR-NVXWUHKLSA-N,4,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24128813.0,IC50,=,0.83,NM,,cell_based,,,,,,,,,,,,Antagonist activity at human wild type 5-HT3A receptor expressed in HEK293 cells assessed as inhibition of 5-HT-induced response after 45 mins by FLIPR assay,,Exploring a potential palonosetron allosteric binding site in the 5-HT(3) receptor.,Bioorg. Med. Chem.,2013.0,21.0,23.0,"Del Cadia M, De Rienzo F, Weston DA, Thompson AJ, Menziani MC, Lummis SC",,1278336.0,DTCT0023221,12951310,DTCC00668368,1419159,56549
43,CHEMBL1189679,P46098,PALONOSETRON,CPZBLNMUGSZIPR-NVXWUHKLSA-N,4,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24128813.0,KD,=,0.32,NM,,cell_based,,,,,,,,,,,,Binding affinity to human wild type 5-HT3A receptor expressed in HEK293 cells after 24 hrs by liquid scintillation counting analysis,,Exploring a potential palonosetron allosteric binding site in the 5-HT(3) receptor.,Bioorg. Med. Chem.,2013.0,21.0,23.0,"Del Cadia M, De Rienzo F, Weston DA, Thompson AJ, Menziani MC, Lummis SC",,1278482.0,DTCT0023221,12952197,DTCC00668368,1419159,56549
44,CHEMBL120055,P46098,,DWSOZYFSYVOVOC-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,IC50,>,10000.0,NM,,,,,,,,,,,,,,Compound was tested for its affinity towards 5-hydroxytryptamine 3 receptor,,,Bioorg. Med. Chem. Lett.,1995.0,5.0,7.0,,,3460.0,DTCT0023221,875262,DTCC00296622,109540,1553
45,CHEMBL1204203,P46098,,GQQHPWHBHFNFFC-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,11170628.0,KI,>,1000.0,NM,,,,,,,,,,,,,,In vitro binding affinity towards 5-hydroxytryptamine 3 receptor was determined,,Synthesis and structure-activity relationships of a new model of arylpiperazines. 5. Study of the physicochemical influence of the pharmacophore on 5-HT(1a)/alpha(1)-adrenergic receptor affinity: synthesis of a new derivative with mixed 5-HT(1a)/d(2) antagonist properties.,J. Med. Chem.,2001.0,44.0,2.0,"López-Rodríguez ML, Morcillo MJ, Fernández E, Porras E, Orensanz L, Beneytez ME, Manzanares J, Fuentes JA",,3471.0,DTCT0023221,1564868,DTCC00681707,808331,16410
46,CHEMBL1208883,P46098,,LMMXCOUUSOBOAF-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20638843.0,ACTIVITY,=,8.4,%,,cell_based,,,,,,,,,,,CHO,Displacement of [3H]BRL43694 from human 5HT3 receptor expressed in CHO cells at 10 uM,,Discovery of novel alpha7 nicotinic receptor antagonists.,Bioorg. Med. Chem. Lett.,2010.0,20.0,16.0,"Peng Y, Zhang Q, Snyder GL, Zhu H, Yao W, Tomesch J, Papke RL, O'Callaghan JP, Welsh WJ, Wennogle LP",,645017.0,DTCT0023221,3415698,DTCC00685727,716438,39883
47,CHEMBL1210154,P46098,,CQUWKHKELQQYRI-KGENOOAVSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20591666.0,IC50,>,10000.0,NM,,cell_based,,,,,,,,,,,CHO,Displacement of [3H]BRL 43694 from human recombinant 5HT3 receptor expressed in CHO cells,,A new group of oxime carbamates as reversible inhibitors of fatty acid amide hydrolase.,Bioorg. Med. Chem. Lett.,2010.0,20.0,15.0,"Gattinoni S, Simone CD, Dallavalle S, Fezza F, Nannei R, Battista N, Minetti P, Quattrociocchi G, Caprioli A, Borsini F, Cabri W, Penco S, Merlini L, Maccarrone M",,643635.0,DTCT0023221,3413129,DTCC00686944,241890,39814
48,CHEMBL1210515,P46098,,RPQHJWKLRRXKIS-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20591663.0,IC50,=,7943.28,NM,,,,,,,,,,,,,,Antagonist activity at human 5HT3 receptor,,Identification of novel alpha7 nAChR positive allosteric modulators with the use of pharmacophore in silico screening methods.,Bioorg. Med. Chem. Lett.,2010.0,20.0,15.0,"Capelli AM, Castelletti L, Salvagno C, Oliosi B, Di Lenarda E, Virginio C, Lightfoot A, Kew JN, Teague S",,643571.0,DTCT0023221,3412864,DTCC00687304,1557285,35708
49,CHEMBL1210703,P46098,,AJTVQZWUKUPHIP-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20591663.0,IC50,=,1000.0,NM,,,,,,,,,,,,,,Antagonist activity at human 5HT3 receptor,,Identification of novel alpha7 nAChR positive allosteric modulators with the use of pharmacophore in silico screening methods.,Bioorg. Med. Chem. Lett.,2010.0,20.0,15.0,"Capelli AM, Castelletti L, Salvagno C, Oliosi B, Di Lenarda E, Virginio C, Lightfoot A, Kew JN, Teague S",,643571.0,DTCT0023221,3412900,DTCC00687492,328485,35708
50,CHEMBL1224034,P46098,,WPNGDOZEXVRNMZ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20692833.0,INHIBITION,=,-8.7,%,,,,,,,,,,,,,,Displacement of [3H]LY278584 from human 5HT3 receptor at 10 uM,,N-tetrahydrothiochromenoisoxazole-1-carboxamides as selective antagonists of cloned human 5-HT2B.,Bioorg. Med. Chem. Lett.,2010.0,20.0,18.0,"Kwon YJ, Saubern S, Macdonald JM, Huang XP, Setola V, Roth BL",,652353.0,DTCT0023221,3449407,DTCC00692765,716520,40427
51,CHEMBL1224527,P46098,,FKYWSGYMKJUZEP-ZOBUZTSGSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20709559.0,KI,=,870000.0,NM,,,,,,,,,,,,,,Binding affinity to 5HT3 receptor,,Facile synthesis of octahydrobenzo[h]isoquinolines: Novel and highly potent D(1) dopamine agonists.,Bioorg. Med. Chem.,2010.0,18.0,18.0,"Bonner LA, Chemel BR, Watts VJ, Nichols DE",,652920.0,DTCT0023221,3442398,DTCC00693196,1666088,40467
52,CHEMBL123137,P46098,,HNDAZSYDBSRFST-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23006041.0,KI,=,4.68,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from 5HT3A receptor expressed in HEK293 cells after 24 hrs by scintillation counting in presence of quipazine,,"Design, Synthesis, and Structure-Activity Relationships of Highly Potent 5-HT(3) Receptor Ligands.",J. Med. Chem.,2012.0,55.0,20.0,"Verheij MH, Thompson AJ, van Muijlwijk-Koezen JE, Lummis SC, Leurs R, de Esch IJ",,864726.0,DTCT0023221,11422326,DTCC00299255,1656132,51459
53,CHEMBL1241348,P46098,FALDAPREVIR,LLGDPTDZOVKFDU-XUHJSTDZSA-N,3,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20823284.0,INHIBITION,=,5.0,%,,,,,,,,,,,,,,Inhibition of human H3 receptor at 10 uM,,"Preclinical characterization of BI 201335, a C-terminal carboxylic acid inhibitor of the hepatitis C virus NS3-NS4A protease.",Antimicrob. Agents Chemother.,2010.0,54.0,11.0,"White PW, Llinàs-Brunet M, Amad M, Bethell RC, Bolger G, Cordingley MG, Duan J, Garneau M, Lagacé L, Thibeault D, Kukolj G",,724392.0,DTCT0023221,5127076,DTCC00126282,118904,43507
54,CHEMBL1242923,P46098,,FLGSUSWMWSZVMP-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20684563.0,KI,>=,1000.0,NM,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor by radioligand displacement assay,,"Discovery of N-{1-[3-(3-Oxo-2,3-dihydrobenzo[1,4]oxazin-4-yl)propyl]piperidin-4-yl}-2-phenylacetamide (Lu AE51090): an allosteric muscarinic M1 receptor agonist with unprecedented selectivity and procognitive potential.",J. Med. Chem.,2010.0,53.0,17.0,"Sams AG, Hentzer M, Mikkelsen GK, Larsen K, Bundgaard C, Plath N, Christoffersen CT, Bang-Andersen B",,659608.0,DTCT0023221,3460952,DTCC00697046,1200707,40772
55,CHEMBL1242950,P46098,AC-42,ANTKBACNWQHQJE-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20684563.0,KI,>=,1000.0,NM,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor by radioligand displacement assay,,"Discovery of N-{1-[3-(3-Oxo-2,3-dihydrobenzo[1,4]oxazin-4-yl)propyl]piperidin-4-yl}-2-phenylacetamide (Lu AE51090): an allosteric muscarinic M1 receptor agonist with unprecedented selectivity and procognitive potential.",J. Med. Chem.,2010.0,53.0,17.0,"Sams AG, Hentzer M, Mikkelsen GK, Larsen K, Bundgaard C, Plath N, Christoffersen CT, Bang-Andersen B",,659608.0,DTCT0023221,3460953,DTCC00032233,1972874,40772
56,CHEMBL1258006,P46098,BRADANICLINE,OXKRFEWMSWPKKV-GHTZIAJQSA-N,2,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481.0,EMAX,=,15.0,%,,,,,,,,,,,,,,Agonist activity at human 5HT3A at 100 uM relative to control,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011.0,54.0,23.0,"Mazurov AA, Speake JD, Yohannes D",,851022.0,DTCT0023221,11361502,DTCC00701194,1189842,50968
57,CHEMBL1258006,P46098,BRADANICLINE,OXKRFEWMSWPKKV-GHTZIAJQSA-N,2,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,21919481.0,INHIBITION,=,25.0,%,,,,,,,,,,,,,,Binding affinity to human 5HT3 receptor at 10 uM by radioligand binding assay,,Discovery and development of a7 nicotinic acetylcholine receptor modulators.,J. Med. Chem.,2011.0,54.0,23.0,"Mazurov AA, Speake JD, Yohannes D",,851023.0,DTCT0023221,11361500,DTCC00701194,1189842,50968
58,CHEMBL1258006,P46098,BRADANICLINE,OXKRFEWMSWPKKV-GHTZIAJQSA-N,2,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23126648.0,INHIBITION,=,25.0,%,,,,,,,,,,,,,,Inhibition of human 5HT3R at 10 uM,,"Discovery of (2S,3R)-N-[2-(Pyridin-3-ylmethyl)-1-azabicyclo[2.2.2]oct-3-yl]benzo[b]furan-2-carboxamide (TC-5619), a Selective a7 Nicotinic Acetylcholine Receptor Agonist, for the Treatment of Cognitive Disorders.",J. Med. Chem.,2012.0,55.0,22.0,"Mazurov AA, Kombo DC, Hauser TA, Miao L, Dull G, Genus JF, Fedorov NB, Benson L, Sidach S, Xiao Y, Hammond PS, James JW, Miller CH, Yohannes D",,877365.0,DTCT0023221,11452775,DTCC00701194,1170043,51687
59,CHEMBL1258006,P46098,BRADANICLINE,OXKRFEWMSWPKKV-GHTZIAJQSA-N,2,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23126648.0,KI,>,10000.0,NM,,,,,,,,,,,,,,Inhibition of human 5HT3R,,"Discovery of (2S,3R)-N-[2-(Pyridin-3-ylmethyl)-1-azabicyclo[2.2.2]oct-3-yl]benzo[b]furan-2-carboxamide (TC-5619), a Selective a7 Nicotinic Acetylcholine Receptor Agonist, for the Treatment of Cognitive Disorders.",J. Med. Chem.,2012.0,55.0,22.0,"Mazurov AA, Kombo DC, Hauser TA, Miao L, Dull G, Genus JF, Fedorov NB, Benson L, Sidach S, Xiao Y, Hammond PS, James JW, Miller CH, Yohannes D",,877364.0,DTCT0023221,11452733,DTCC00701194,1170043,51687
60,CHEMBL1258223,P46098,,WKWADEWWLCVVLF-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20812727.0,KI,=,1072.0,NM,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor,,"Synthesis, structure--affinity relationships, and radiolabeling of selective high-affinity 5-HT4 receptor ligands as prospective imaging probes for positron emission tomography.",J. Med. Chem.,2010.0,53.0,19.0,"Xu R, Hong J, Morse CL, Pike VW",,664931.0,DTCT0023221,3532944,DTCC00701398,1168405,41144
61,CHEMBL1258452,P46098,,DZZIAERGLDKTBT-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20812727.0,KI,=,3511.0,NM,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor,,"Synthesis, structure--affinity relationships, and radiolabeling of selective high-affinity 5-HT4 receptor ligands as prospective imaging probes for positron emission tomography.",J. Med. Chem.,2010.0,53.0,19.0,"Xu R, Hong J, Morse CL, Pike VW",,664931.0,DTCT0023221,3532988,DTCC00701623,716604,41144
62,CHEMBL1258614,P46098,,IUEKKZWRWOFGRT-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20727749.0,INHIBITION,<,50.0,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor at 10 uM,,"Pyrazolo[1,5-a]pyrimidine acetamides: 4-Phenyl alkyl ether derivatives as potent ligands for the 18 kDa translocator protein (TSPO).",Bioorg. Med. Chem. Lett.,2010.0,20.0,19.0,"Reynolds A, Hanani R, Hibbs D, Damont A, Da Pozzo E, Selleri S, Dollé F, Martini C, Kassiou M",,664299.0,DTCT0023221,3527811,DTCC00701782,911256,41064
63,CHEMBL1258671,P46098,,WLHFUBIRAHRPHA-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20812727.0,KI,>,10000.0,NM,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor,,"Synthesis, structure--affinity relationships, and radiolabeling of selective high-affinity 5-HT4 receptor ligands as prospective imaging probes for positron emission tomography.",J. Med. Chem.,2010.0,53.0,19.0,"Xu R, Hong J, Morse CL, Pike VW",,664931.0,DTCT0023221,3533032,DTCC00701836,911257,41144
64,CHEMBL1258843,P46098,,VHENJOBTWCOIPN-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20727749.0,INHIBITION,<,50.0,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor at 10 uM,,"Pyrazolo[1,5-a]pyrimidine acetamides: 4-Phenyl alkyl ether derivatives as potent ligands for the 18 kDa translocator protein (TSPO).",Bioorg. Med. Chem. Lett.,2010.0,20.0,19.0,"Reynolds A, Hanani R, Hibbs D, Damont A, Da Pozzo E, Selleri S, Dollé F, Martini C, Kassiou M",,664299.0,DTCT0023221,3527894,DTCC00702004,1265966,41064
65,CHEMBL1270261,P46098,,XILQKEHRYUALQZ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20704351.0,ACTIVITY,,,,,,,,,,,,,,,,,Displacement of [3H]GR65630 from 5HT3A receptor expressed in Xenopus oocyte,Not Active,p-Trifluoromethyldiazirinyl-etomidate: a potent photoreactive general anesthetic derivative of etomidate that is selective for ligand-gated cationic ion channels.,J. Med. Chem.,2010.0,53.0,17.0,"Husain SS, Stewart D, Desai R, Hamouda AK, Li SG, Kelly E, Dostalova Z, Zhou X, Cotten JF, Raines DE, Olsen RW, Cohen JB, Forman SA, Miller KW",,675557.0,DTCT0023221,3545611,DTCC00703499,631664,41410
66,CHEMBL1270261,P46098,,XILQKEHRYUALQZ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20704351.0,INHIBITION,=,1.7,%,,,,,,,,,,,,,,Inhibition of 5HT3A receptor expressed in Xenopus oocyte at 20 uM,,p-Trifluoromethyldiazirinyl-etomidate: a potent photoreactive general anesthetic derivative of etomidate that is selective for ligand-gated cationic ion channels.,J. Med. Chem.,2010.0,53.0,17.0,"Husain SS, Stewart D, Desai R, Hamouda AK, Li SG, Kelly E, Dostalova Z, Zhou X, Cotten JF, Raines DE, Olsen RW, Cohen JB, Forman SA, Miller KW",,675555.0,DTCT0023221,3545610,DTCC00703499,631664,41410
67,CHEMBL1270361,P46098,,XILQKEHRYUALQZ-SNVBAGLBSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20704351.0,INHIBITION,=,34.0,%,,,,,,,,,,,,,,Inhibition of 5HT3A receptor expressed in Xenopus oocyte at 9 uM,,p-Trifluoromethyldiazirinyl-etomidate: a potent photoreactive general anesthetic derivative of etomidate that is selective for ligand-gated cationic ion channels.,J. Med. Chem.,2010.0,53.0,17.0,"Husain SS, Stewart D, Desai R, Hamouda AK, Li SG, Kelly E, Dostalova Z, Zhou X, Cotten JF, Raines DE, Olsen RW, Cohen JB, Forman SA, Miller KW",,675554.0,DTCT0023221,3545609,DTCC00703596,1633942,41410
68,CHEMBL1270457,P46098,,XILQKEHRYUALQZ-JTQLQIEISA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20704351.0,INHIBITION,=,29.0,%,,,,,,,,,,,,,,Inhibition of 5HT3A receptor expressed in Xenopus oocyte at 9 uM,,p-Trifluoromethyldiazirinyl-etomidate: a potent photoreactive general anesthetic derivative of etomidate that is selective for ligand-gated cationic ion channels.,J. Med. Chem.,2010.0,53.0,17.0,"Husain SS, Stewart D, Desai R, Hamouda AK, Li SG, Kelly E, Dostalova Z, Zhou X, Cotten JF, Raines DE, Olsen RW, Cohen JB, Forman SA, Miller KW",,675554.0,DTCT0023221,3545608,DTCC00703690,1212287,41410
69,CHEMBL1271520,P46098,,ORJWZBKFHYBQDC-OAHLLOKOSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20889341.0,KI,=,165.0,NM,,,,,,,,,,,,,,Binding affinity to human HT3A receptor,,Discovery of 2-substituted benzoxazole carboxamides as 5-HT3 receptor antagonists.,Bioorg. Med. Chem. Lett.,2010.0,20.0,22.0,"Yang Z, Fairfax DJ, Maeng JH, Masih L, Usyatinsky A, Hassler C, Isaacson S, Fitzpatrick K, DeOrazio RJ, Chen J, Harding JP, Isherwood M, Dobritsa S, Christensen KL, Wierschke JD, Bliss BI, Peterson LH, Beer CM, Cioffi C, Lynch M, Rennells WM, Richards JJ, Rust T, Khmelnitsky YL, Cohen ML, Manning DD",,674333.0,DTCT0023221,3553829,DTCC00704734,631676,41528
70,CHEMBL1271790,P46098,,ABIDZKZAFOTHFB-GRDNDAEWSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20889341.0,KI,=,6.8,NM,,,,,,,,,,,,,,Binding affinity to human HT3A receptor,,Discovery of 2-substituted benzoxazole carboxamides as 5-HT3 receptor antagonists.,Bioorg. Med. Chem. Lett.,2010.0,20.0,22.0,"Yang Z, Fairfax DJ, Maeng JH, Masih L, Usyatinsky A, Hassler C, Isaacson S, Fitzpatrick K, DeOrazio RJ, Chen J, Harding JP, Isherwood M, Dobritsa S, Christensen KL, Wierschke JD, Bliss BI, Peterson LH, Beer CM, Cioffi C, Lynch M, Rennells WM, Richards JJ, Rust T, Khmelnitsky YL, Cohen ML, Manning DD",,674333.0,DTCT0023221,3553838,DTCC00704993,1472476,41528
