"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1767157";"";"0";"381.91";"0";"4.13";"19";"CN1CCCC1CCn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O";"Ki";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1769655";"Antagonist activity at human recombinant histamine H1 receptor expressed in intact CHO cells assessed as inhibition of histamine-induced cellular calcium mobilization by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764974";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308072";""
"CHEMBL1767166";"";"0";"622.85";"2";"6.83";"56c";"O=c1c2ccccc2c(Cc2ccc(O)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1";"Kd";"'='";"3.981";"nM";"8.40";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1769659";"Antagonist activity at human recombinant histamine H1 receptor expressed in intact CHO cells assessed as inhibition of histamine-induced cellular calcium mobilization at 100 nM after 30 mins by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764974";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308072";""
"CHEMBL639";"AZELASTINE";"4";"381.91";"0";"4.30";"Azelastine";"CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1";"Kd";"'='";"0.1995";"nM";"9.70";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL1769659";"Antagonist activity at human recombinant histamine H1 receptor expressed in intact CHO cells assessed as inhibition of histamine-induced cellular calcium mobilization at 100 nM after 30 mins by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764974";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308072";""
"CHEMBL322873";"";"0";"334.46";"0";"4.73";"20";"CC1CCCN(CCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1";"Ki";"'='";"275.42";"nM";"6.56";"";"";"UO_0000065";"19.61";"0.36";"1.83";"18.09";"False";"CHEMBL692986";"Binding affinity of human cortical histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134931";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL106545";"";"0";"335.45";"0";"3.29";"30";"CN[C@@H]1CCN(CCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1";"Ki";"'='";"3715.35";"nM";"5.43";"";"";"UO_0000065";"16.19";"0.30";"2.14";"11.24";"False";"CHEMBL692986";"Binding affinity of human cortical histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134931";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL81485";"";"0";"280.37";"0";"3.06";"2h";"CNCC1CC2c3ccccc3Cc3ccccc3N2O1";"IC50";"'='";"10.72";"nM";"7.97";"";"";"UO_0000065";"28.43";"0.52";"4.91";"32.53";"False";"CHEMBL857171";"Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135380";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3308072";""
"CHEMBL316438";"";"0";"320.44";"0";"3.94";"2m";"c1ccc2c(c1)Cc1ccccc1N1OC(CN3CCCC3)CC21";"IC50";"'='";"3.02";"nM";"8.52";"";"";"UO_0000065";"26.59";"0.48";"4.58";"54.23";"False";"CHEMBL857171";"Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135380";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3308072";""
"CHEMBL309904";"";"0";"350.51";"0";"4.96";"2f";"CC(C)N(CC1CC2c3ccccc3Cc3ccccc3N2O1)C(C)C";"IC50";"'='";"151.36";"nM";"6.82";"";"";"UO_0000065";"19.46";"0.36";"1.86";"43.41";"False";"CHEMBL857171";"Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135380";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3308072";""
"CHEMBL306864";"";"0";"294.44";"0";"2.41";"18";"CCCCNC(=O)CCCCC(C)NCCc1c[nH]cn1";"Effect";"'='";"";"";"";"Potential missing data";"";"";"";"";"";"";"False";"CHEMBL686793";"Effect on histamine type 1 receptor mediated contraction of the isolated rabbit aorta; no response";"F";"BAO_0000019";"assay format";"Oryctolagus cuniculus";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1123649";"1";"Scientific Literature";"J. Med. Chem.";"1987";"None";""
"CHEMBL311231";"";"0";"335.45";"0";"2.75";"2p";"c1ccc2c(c1)Cc1ccccc1N1OC(CN3CCNCC3)CC21";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL857171";"Binding affinity for human cloned Histamine H1 receptor expressed in CHO cells using [3H]pyrilamine as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135380";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3308072";""
"CHEMBL21727";"";"0";"828.97";"2";"9.66";"16c";"COc1ccc(CN(CCN(C)CCCCCCNC(=O)c2ccc(-c3c4ccc5cc(O)ccc5c4oc4c3ccc3cc(=O)ccc34)c(C(=O)O)c2)c2ccccn2)cc1";"pKB";"'='";"7.18";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692985";"Histamine H1 receptor antagonistic activity in U373MG human glioblastoma cells using fluorescence-labeled H1 as radioligand in Ca+2 assay";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"U373 MG";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136672";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"CHEMBL3307474";""
"CHEMBL17157";"TERFENADINE";"4";"471.69";"1";"6.45";"terfenadine";"CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1";"IC50";"'='";"563.0";"nM";"6.25";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL691452";"Antagonism of the human histamine H1 receptor";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150559";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";"None";""
"CHEMBL92333";"";"0";"445.01";"1";"5.68";"4q";"Clc1cccc(N2CCN(CC3C[C@@H]4c5ccccc5Cc5ccccc5[C@H]4O3)CC2)c1";"Ki";"'='";"471.0";"nM";"6.33";"";"";"UO_0000065";"14.22";"0.27";"0.65";"40.27";"False";"CHEMBL691453";"Ability to displace [3H]pyrilamine from human cloned histamine H1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149209";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"CHEMBL3308072";""
"CHEMBL242598";"";"0";"467.64";"0";"4.26";"30";"Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(C4CCOCC4)n2C)CC3)no1";"pKb";"'='";"5.8";"";"";"";"";"";"";"";"";"";"False";"CHEMBL895463";"Binding affinity to human histamine H1 receptor expressed in CHO cells by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148818";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL243474";"";"0";"439.63";"0";"4.66";"27";"Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(C(C)(C)C)n2C)CC3)no1";"pKb";"'='";"6.5";"";"";"";"";"";"";"";"";"";"False";"CHEMBL895463";"Binding affinity to human histamine H1 receptor expressed in CHO cells by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148818";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL243899";"";"0";"397.55";"0";"3.67";"24";"Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(C)n2C)CC3)no1";"pKb";"'='";"6.1";"";"";"";"";"";"";"";"";"";"False";"CHEMBL895463";"Binding affinity to human histamine H1 receptor expressed in CHO cells by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148818";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL243708";"";"0";"539.71";"2";"5.59";"10";"Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc5nc(C)c(C)nc5c4)n2C)CC3)no1";"pKb";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL895463";"Binding affinity to human histamine H1 receptor expressed in CHO cells by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148818";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308072";""
"CHEMBL321320";"";"0";"463.00";"0";"3.75";"38";"O=C(c1ccc(OCCCN2CC[C@H](NS(=O)(=O)c3cccc(Cl)c3)C2)cc1)C1CC1";"Ki";"'='";"3600.0";"nM";"5.44";"";"";"UO_0000065";"11.76";"0.24";"1.69";"7.19";"False";"CHEMBL691613";"Binding affinity to the human Histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134928";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL3754496";"";"0";"258.34";"0";"3.52";"2";"C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12";"Ki";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3756492";"Binding affinity to histamine H1 receptor (unknown origin) by competition binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751848";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL94480";"";"0";"705.83";"2";"6.41";"28";"COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccccn4)CC3)(c3ccc(F)cc3)C2)cc(OC)c1OC";"IC50";"'='";"6.25";"nM";"8.20";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL840937";"Antagonistic activity against histamine H1 receptor";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129219";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";"None";""
"CHEMBL329450";"";"0";"706.84";"2";"6.50";"1u";"COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4CCOc4ccco4)CC3)(c3ccccc3)C2)cc(OC)c1OC";"IC50";"'='";"446.0";"nM";"6.35";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL691452";"Antagonism of the human histamine H1 receptor";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150559";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";"None";""
"CHEMBL26116";"";"0";"266.14";"0";"2.34";"3";"NCCc1c[nH]c(-c2cccc(Br)c2)n1";"Intrinsic activity";"'='";"0.7";"";"";"";"";"";"";"";"";"";"False";"CHEMBL1638838";"Agonist activity at human recombinant histamine H1 receptor expressed in Sf9 cells coexpressing RGS4 by steady-state GTPase activity assay relative to histamine";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1629428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308860";""
"CHEMBL3754085";"";"0";"390.44";"0";"4.12";"7a";"Cc1ccc(-c2cccc(CO)c2)nc1C(=O)Nc1c(C)ccc(C(=O)O)c1C";"Inhibition";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3754974";"Inhibition of human histamine H1 receptor at 10 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751833";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL3921827";"";"0";"486.70";"1";"5.63";"11b";"c1cnc2c(N3CCN(CCCc4ccc(OCCCN5CCCCCC5)cc4)CC3)cccc2c1";"Ki";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"14.59";"0.27";"1.47";"22.30";"False";"CHEMBL3870962";"Antagonist activity at human Histamine H1 receptor expressed in CHO cells assessed as inhibition of histamine-induced calcium flux preincubated for 30 mins followed by histamine addition by Fluo-4-AM dye based FLIPR assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3870336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3308072";""
"CHEMBL255567";"";"0";"468.65";"0";"4.53";"83";"CCc1nc2cc3c(cc2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3";"Ki";"'>'";"2511.89";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL948182";"Antagonist activity at histamine H1 receptor by FLIPR assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142271";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL404288";"";"0";"356.52";"0";"1.83";"3k";"CC1CCCN1CCN1CCN(CCN2CCCC2C)C1=C(C#N)C#N";"Inhibition";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL930014";"Displacement of [3H]pyrilamine from human H1 receptor expressed in monkey COS7 cells at 1 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141546";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"CHEMBL3307648";""
"CHEMBL271729";"";"0";"551.64";"2";"5.59";"41";"Cc1ccc2c(-c3nnc(SCCCN4CCc5nc6ccc(C(F)(F)F)cn6c5CC4)n3C)cccc2n1";"Ki";"'<'";"3162.28";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL931103";"Antagonist activity at histamine H1 receptor by FLIPR assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143157";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL3805518";"";"0";"443.49";"0";"4.50";"22";"CNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1F";"IC50";"'='";"972.0";"nM";"6.01";"";"";"UO_0000065";"13.56";"0.26";"1.51";"8.89";"False";"CHEMBL3806812";"Antagonistic activity at histamine1 receptor (unknown origin) after 10 mins by FLIPR assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3804825";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL3752972";"";"0";"415.54";"0";"3.61";"15b";"COc1ccc(CNc2nc3c(c(N4CCN(C)CC4)n2)-c2ccccc2CC3)cc1";"Ki";"'='";"1071.52";"nM";"5.97";"";"";"UO_0000065";"14.37";"0.26";"2.36";"11.15";"False";"CHEMBL3755806";"Displacement of [3H]mepyramine from human histamine 1 receptor expressed in Sf9 cell membranes by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751732";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3308860";""
"CHEMBL3753967";"";"0";"385.52";"0";"3.61";"15a";"CN1CCN(c2nc(NCc3ccccc3)nc3c2-c2ccccc2CC3)CC1";"Ki";"'='";"1905.46";"nM";"5.72";"";"";"UO_0000065";"14.84";"0.27";"2.11";"12.91";"False";"CHEMBL3755806";"Displacement of [3H]mepyramine from human histamine 1 receptor expressed in Sf9 cell membranes by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751732";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3308860";""
"CHEMBL3752407";"";"0";"334.42";"0";"3.83";"12a";"COc1ccc(CNc2cc(-c3ccccc3)nc(N(C)C)n2)cc1";"pKi";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3755806";"Displacement of [3H]mepyramine from human histamine 1 receptor expressed in Sf9 cell membranes by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751732";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3308860";""
"CHEMBL3754008";"";"0";"389.50";"0";"3.52";"11b";"COc1ccc(CNc2cc(-c3ccccc3)nc(N3CCN(C)CC3)n2)cc1";"Ki";"'='";"4168.69";"nM";"5.38";"";"";"UO_0000065";"13.81";"0.25";"1.86";"10.05";"False";"CHEMBL3755806";"Displacement of [3H]mepyramine from human histamine 1 receptor expressed in Sf9 cell membranes by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751732";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3308860";""
"CHEMBL3752270";"";"0";"385.52";"0";"3.61";"6a";"CN1CCN(c2nc(NCc3ccccc3)nc3c2CCc2ccccc2-3)CC1";"Ki";"'='";"2089.3";"nM";"5.68";"";"";"UO_0000065";"14.73";"0.27";"2.07";"12.82";"False";"CHEMBL3755806";"Displacement of [3H]mepyramine from human histamine 1 receptor expressed in Sf9 cell membranes by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751732";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3308860";""
"CHEMBL3754166";"";"0";"319.25";"0";"4.15";"4";"C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"21.93";"0.50";"2.85";"36.78";"False";"CHEMBL3756492";"Binding affinity to histamine H1 receptor (unknown origin) by competition binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751848";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL3899099";"";"0";"393.38";"1";"5.33";"1e";"Cl.Clc1cccc2c1CN(CCCCc1nc3ccccc3s1)CC2";"Ki";"'='";"295.12";"nM";"6.53";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3863664";"Displacement of [3H]-pyrilamine from human histamine H1 receptor by liquid scintillation counting method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3862017";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";""
"CHEMBL1669418";"";"0";"359.47";"0";"4.71";"8h";"C[C@H](C1=C(CCN(C)Cc2ccco2)Cc2ccccc21)c1cnccn1";"Ki";"'='";"8.1";"nM";"8.09";"";"";"UO_0000065";"22.51";"0.41";"3.38";"19.19";"False";"CHEMBL1671549";"Binding affinity to histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667811";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL3971383";"";"0";"427.83";"1";"5.98";"1g";"Cl.Clc1ccc2sc(CCCCN3CCc4c(Cl)cccc4C3)nc2c1";"Ki";"'='";"560.0";"nM";"6.25";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3863664";"Displacement of [3H]-pyrilamine from human histamine H1 receptor by liquid scintillation counting method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3862017";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";""
"CHEMBL1784673";"";"0";"414.47";"0";"3.89";"18";"Cc1cc(C(N)=O)ccc1-c1c(-c2ccc(-n3ccnc3)cc2)ccn1CCC(=O)O";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL1785764";"Inhibition of human recombinant H1 receptor at 10 uM by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781986";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1784671";"";"0";"414.47";"0";"3.75";"17";"Cc1cc(C(N)=O)ccc1-c1c(CCC(=O)O)ccn1-c1ccc(-n2ccnc2)cc1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL1785764";"Inhibition of human recombinant H1 receptor at 10 uM by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781986";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1669415";"";"0";"327.38";"0";"3.37";"12d";"FC1(F)CN(CCC2=C(Cc3cnccn3)c3ccccc3C2)C1";"Ki";"'='";"4605.0";"nM";"5.34";"";"";"UO_0000065";"16.30";"0.30";"1.97";"18.39";"False";"CHEMBL1671549";"Binding affinity to histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667811";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL542908";"";"0";"811.38";"2";"7.00";"1r";"COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4CCCOc4ccccc4C(=O)O)CC3)(c3ccccc3)C2)cc(OC)c1OC.Cl";"IC50";"'='";"9447.0";"nM";"5.03";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL691452";"Antagonism of the human histamine H1 receptor";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150559";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";"None";""
