compound_id,Original_Entry_ID,Entrez_ID,Activity_Flag,PXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,InChI,SMILES,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
CBXQAAQVKDTXJJ-QWOVJGMINA-N,CHEMBL490071,3359,A,7.86,chembl20,864726,9606,HTR3A,2102,"InChI=1/C20H22ClN5/c1-25-9-11-26(12-10-25)20-23-18-8-7-16(21)13-17(18)19(24-20)22-14-15-5-3-2-4-6-15/h2-8,13H,9-12,14H2,1H3,(H,22,23,24)/f/h22H",C1=C(Cl)C=C2C(=NC(N3CCN(CC3)C)=NC2=C1)NCC4=CC=CC=C4,CN1CCN(c2nc(NCc3ccccc3)c3cc(Cl)ccc3n2)CC1,7.86,,0.0,0
CEKDIBLPETYROS-UHFFFAOYNA-N,11276604,15561,A,5.67366,pubchem,460741,10090,HTR3A,2102,"InChI=1/C13H16N4O/c1-4-14-9-11-12(1)18-13(15-11)17-8-7-16-5-2-10(17)3-6-16/h1,4,9-10H,2-3,5-8H2",O1C(N2C3CCN(CC3)CC2)=NC=4C1=CC=NC4,c1cc2oc(N3CCN4CCC3CC4)nc2cn1,5.67366,,0.0,0
CEOCEXSTLLSYBV-LILDFLRNNA-N,CHEMBL116913,3359,A,7.27,chembl20,3473,9606,HTR3A,2102,"InChI=1/C16H22ClN3O3/c17-13-9-12-15(10-14(13)18)23-8-7-22-6-5-20-3-1-11(2-4-20)19-16(12)21/h9-11H,1-8,18H2,(H,19,21)/f/h19H",C=12C(NC3CCN(CC3)CCOCCOC1C=C(C(=C2)Cl)N)=O,Nc1cc2c(cc1Cl)C(=O)NC1CCN(CCOCCO2)CC1,7.27,,0.0,0
CEUORZQYGODEFX-HXTKINSTNA-N,CHEMBL1112,3359,A,6.0,chembl20,1329312,9606,HTR3A,2102,"InChI=1/C23H27Cl2N3O2/c24-19-4-3-5-21(23(19)25)28-13-11-27(12-14-28)10-1-2-15-30-18-8-6-17-7-9-22(29)26-20(17)16-18/h3-6,8,16H,1-2,7,9-15H2,(H,26,29)/f/h26H",C1(=CC=CC(=C1Cl)N2CCN(CCCCOC=3C=CC4=C(C3)NC(CC4)=O)CC2)Cl,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,6.0,,0.0,0
CFMSRRKPZHTMEX-UHFFFAOYNA-N,CHEMBL2169966,3359,A,8.79,chembl20,864726,9606,HTR3A,2102,"InChI=1/C14H17N3/c1-16-6-8-17(9-7-16)14-10-12-4-2-3-5-13(12)11-15-14/h2-5,10-11H,6-9H2,1H3",C=1C(=NC=C2C=CC=CC12)N3CCN(CC3)C,CN1CCN(c2cc3ccccc3cn2)CC1,8.79,,0.0,0
CFOHOEGJDCNBCR-UHFFFAOYNA-N,11305391,3359,A,7.002610000000001,pubchem,536968,9606,HTR3A,2102,"InChI=1/C25H27FN6O/c26-19-9-10-22-20(17-19)25(33)32(27)24(29-22)7-3-4-12-30-13-15-31(16-14-30)23-11-8-18-5-1-2-6-21(18)28-23/h1-2,5-6,8-11,17H,3-4,7,12-16,27H2",FC=1C=C2C(N=C(N(N)C2=O)CCCCN3CCN(CC3)C=4N=C5C(=CC4)C=CC=C5)=CC1,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2ccc(F)cc2c1=O,7.002610000000001,,0.0,0
CGNLROWYSDSBMN-MIHJWAIRNA-N,CHEMBL596951,3359,A,9.77,chembl20,612614,9606,HTR3A,2102,"InChI=1/C18H24N4O2/c1-21-12-5-3-6-13(21)10-11(9-12)19-18(24)17-16-14(22(2)20-17)7-4-8-15(16)23/h4,7-8,11-13,23H,3,5-6,9-10H2,1-2H3,(H,19,24)/t12-,13-/m0/s1/f/h19H",C1=CC=C2C(=C1O)C(=NN2C)C(NC3C[C@@H]4CCC[C@H](N4C)C3)=O,CN1[C@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3cccc(O)c13)C2,9.77,,0.0,0
CIBFBHWSAKKIPN-UHFFFAOYNA-N,CHEMBL2169968,3359,A,6.27,chembl20,864726,9606,HTR3A,2102,"InChI=1/C15H18N2/c1-16-8-10-17(11-9-16)15-7-6-13-4-2-3-5-14(13)12-15/h2-7,12H,8-11H2,1H3",C=1C(=CC=C2C=CC=CC12)N3CCN(CC3)C,CN1CCN(c2ccc3ccccc3c2)CC1,6.27,,0.0,0
CJGNMVAAMQAWEF-UHFFFAOYNA-N,24841480,3359,A,5.72125,pubchem,757604,9606,HTR3A,2102,"InChI=1/C19H20N2O2S/c22-19(23-14-13-20-11-5-6-12-20)21-15-7-1-3-9-17(15)24-18-10-4-2-8-16(18)21/h1-4,7-10H,5-6,11-14H2",S1C=2C(N(C=3C1=CC=CC3)C(OCCN4CCCC4)=O)=CC=CC2,O=C(OCCN1CCCC1)N1c2ccccc2Sc2ccccc21,5.72125,,0.0,0
CKWOZHIVNRGMQI-KRWDZBQONA-N,53317928,3359,A,8.4437,pubchem,552106,9606,HTR3A,2102,"InChI=1/C19H24N4O/c1-12(2)23-16-5-3-4-14-18(16)15(20-23)10-22(19(14)24)17-11-21-8-6-13(17)7-9-21/h3-5,12-13,17H,6-11H2,1-2H3/t17-/m0/s1",O=C1N([C@@H]2C3CCN(C2)CC3)CC4=NN(C5=C4C1=CC=C5)C(C)C,CC(C)n1nc2c3c(cccc31)C(=O)N([C@H]1CN3CCC1CC3)C2,8.4437,,0.0,0
CKWOZHIVNRGMQI-QGZVFWFLNA-N,CHEMBL1643889,3359,A,8.64,chembl20,700634,9606,HTR3A,2102,"InChI=1/C19H24N4O/c1-12(2)23-16-5-3-4-14-18(16)15(20-23)10-22(19(14)24)17-11-21-8-6-13(17)7-9-21/h3-5,12-13,17H,6-11H2,1-2H3/t17-/m1/s1",C1=C2C=3C(CN(C2=O)[C@H]4C5CCN(C4)CC5)=NN(C3C=C1)C(C)C,CC(C)n1nc2c3c(cccc31)C(=O)N([C@@H]1CN3CCC1CC3)C2,8.64,,0.0,0
CMOWYBWYCJHODO-GOOKEEGPNA-N,CHEMBL461360,3359,A,5.63,chembl20,864726,9606,HTR3A,2102,"InChI=1/C13H16ClN5/c1-16-12-10-6-8(14)2-3-11(10)17-13(18-12)19-5-4-9(15)7-19/h2-3,6,9H,4-5,7,15H2,1H3,(H,16,17,18)/t9-/m0/s1/f/h16H",C=1C=C2N=C(N3C[C@H](CC3)N)N=C(NC)C2=CC1Cl,CNc1nc(N2CC[C@H](N)C2)nc2ccc(Cl)cc12,5.63,,0.0,0
CMTZEWBUSASFDG-WYGZFEBSNA-N,CHEMBL90314,79246,A,9.82,chembl20,3402,10116,HTR3A,2102,"InChI=1/C15H18ClIN2O2/c1-21-14-11(6-10(16)7-12(14)17)15(20)18-13-8-19-4-2-9(13)3-5-19/h6-7,9,13H,2-5,8H2,1H3,(H,18,20)/t13-/m1/s1/f/h18H",C=1(C(N[C@@H]2CN3CCC2CC3)=O)C(=C(I)C=C(C1)Cl)OC,COc1c(I)cc(Cl)cc1C(=O)N[C@@H]1CN2CCC1CC2,9.82,,0.0,0
CNFWMFUCRRCFNB-UHFFFAOYNA-N,CHEMBL598873,15561,A,8.41,chembl20,611799,10090,HTR3A,2102,"InChI=1/C14H16FN3O/c15-10-1-2-13-12(9-10)16-14(19-13)18-8-7-17-5-3-11(18)4-6-17/h1-2,9,11H,3-8H2",C12CCN(CCN1C3=NC4=C(O3)C=CC(=C4)F)CC2,Fc1ccc2oc(N3CCN4CCC3CC4)nc2c1,8.41,,0.0,0
CPVZPPFHQBIJNB-DQJUVFDMNA-N,CHEMBL328866,15561,A,5.4,chembl20,3123,10090,HTR3A,2102,"InChI=1/C23H26ClN3O3/c1-30-21-12-20(26-22(28)16-7-8-16)19(24)11-18(21)23(29)25-17-9-10-27(14-17)13-15-5-3-2-4-6-15/h2-6,11-12,16-17H,7-10,13-14H2,1H3,(H,25,29)(H,26,28)/t17-/m0/s1/f/h25-26H",C1(C(N[C@@H]2CN(CC=3C=CC=CC3)CC2)=O)=C(C=C(C(=C1)Cl)NC(C4CC4)=O)OC,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@H]1CCN(Cc2ccccc2)C1,5.4,,0.0,0
CPZBLNMUGSZIPR-NVXWUHKLNA-N,CHEMBL1189679,3359,A,10.5,chembl20,685540,9606,HTR3A,2102,"InChI=1/C19H24N2O/c22-19-16-6-2-4-14-3-1-5-15(18(14)16)11-21(19)17-12-20-9-7-13(17)8-10-20/h2,4,6,13,15,17H,1,3,5,7-12H2/t15-,17-/m1/s1",N1(C(C=2C=CC=C3C2[C@@H](C1)CCC3)=O)[C@@H]4CN5CCC4CC5,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,10.5,,0.0,0
CQSHZMQFBNWFEG-UHFFFAOYNA-N,CHEMBL2205036,3359,A,6.51,chembl20,880265,9606,HTR3A,2102,"InChI=1/C17H20N2S/c1-14-7-8-17(20-15-5-3-2-4-6-15)16(13-14)19-11-9-18-10-12-19/h2-8,13,18H,9-12H2,1H3",N1(CCNCC1)C=2C(=CC=C(C2)C)SC=3C=CC=CC3,Cc1ccc(Sc2ccccc2)c(N2CCNCC2)c1,6.51,,0.0,0
CTKOQDQPYZTIFY-KRYVDBONNA-N,44157942,79246,A,8.55284,pubchem,375321,10116,HTR3A,2102,"InChI=1/C18H20FN5O2/c19-12-3-4-15-14(10-12)21-17(16-2-1-5-24(15)16)23-8-6-22(7-9-23)11-13(20)18(25)26/h1-5,10,13H,6-9,11,20H2,(H,25,26)/t13-/m0/s1/f/h25H",FC1=CC=2N=C(N3CCN(CC3)C[C@H](N)C(=O)O)C=4N(C2C=C1)C=CC4,N[C@@H](CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1)C(=O)O,8.55284,,0.0,0
CTKOQDQPYZTIFY-ZNSBXDNLNA-N,44157837,79246,A,8.920819999999999,pubchem,375321,10116,HTR3A,2102,"InChI=1/C18H20FN5O2/c19-12-3-4-15-14(10-12)21-17(16-2-1-5-24(15)16)23-8-6-22(7-9-23)11-13(20)18(25)26/h1-5,10,13H,6-9,11,20H2,(H,25,26)/t13-/m1/s1/f/h25H",FC1=CC=2N=C(N3CCN(CC3)C[C@@H](N)C(=O)O)C=4N(C2C=C1)C=CC4,N[C@H](CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1)C(=O)O,8.920819999999999,,0.0,0
CTZWGZSINBFHFD-FQEVSTJZNA-N,CHEMBL370758,79246,A,8.05,chembl20,303506,10116,HTR3A,2102,"InChI=1/C22H26N4O2/c27-21-15-25(22(28)20-9-4-10-26(20)21)16-23-11-13-24(14-12-23)19-8-3-6-17-5-1-2-7-18(17)19/h1-3,5-8,20H,4,9-16H2/t20-/m0/s1",N1(C([C@@H]2CCCN2C(C1)=O)=O)CN3CCN(CC3)C4=C5C(C=CC=C5)=CC=C4,O=C1[C@@H]2CCCN2C(=O)CN1CN1CCN(c2cccc3ccccc23)CC1,8.05,,0.0,0
CUQCMXFWIMOWRP-COZUNNQVNA-N,CHEMBL13791,3359,N,4.1,chembl20,689120,9606,HTR3A,2102,"InChI=1/C8H11N5/c9-7(10)13-8(11)12-6-4-2-1-3-5-6/h1-5H,(H6,9,10,11,12,13)/f/h9-11H2",C(N=C(N)N)(=NC1=CC=CC=C1)N,NC(N)=NC(N)=Nc1ccccc1,4.1,,0.0,0
CVIIPJUPHIOKNG-SPEPDGBUNA-N,CHEMBL224641,3359,A,5.23,chembl20,578446,9606,HTR3A,2102,"InChI=1/C24H34N4O3/c1-17-8-5-6-14-27(17)15-7-13-25-22(29)18-11-12-20-21(16-18)26-24(31)28(23(20)30)19-9-3-2-4-10-19/h11-12,16-17,19H,2-10,13-15H2,1H3,(H,25,29)(H,26,31)/f/h25-26H",C1=CC=2C(N(C(NC2C=C1C(=O)NCCCN3C(CCCC3)C)=O)C4CCCCC4)=O,CC1CCCCN1CCCNC(=O)c1ccc2c(=O)n(C3CCCCC3)c(=O)[nH]c2c1,5.23,,0.0,0
CXDMUUBLDHSHNL-KAASGWQYNA-N,CHEMBL378471,3359,A,6.24,chembl20,851149,9606,HTR3A,2102,"InChI=1/C16H18N2O2/c19-16(13-1-2-15-12(9-13)5-8-20-15)17-14-10-18-6-3-11(14)4-7-18/h1-2,5,8-9,11,14H,3-4,6-7,10H2,(H,17,19)/t14-/m0/s1/f/h17H",C1N2CCC([C@@H](NC(C3=CC4=C(C=C3)OC=C4)=O)C2)C1,O=C(N[C@H]1CN2CCC1CC2)c1ccc2occc2c1,6.24,,0.0,0
CXJLWJAYGMWLRR-UHFFFAOYNA-N,CHEMBL611082,15561,A,7.89,chembl20,611799,10090,HTR3A,2102,"InChI=1/C14H17N3O/c1-2-4-13-12(3-1)15-14(18-13)17-10-9-16-7-5-11(17)6-8-16/h1-4,11H,5-10H2",C12CCN(CC1)CCN2C3=NC4=C(O3)C=CC=C4,c1ccc2oc(N3CCN4CCC3CC4)nc2c1,7.89,0.0,0.0,0
CYZKHRQTZRUXRT-UHFFFAOYNA-N,CHEMBL2205039,3359,A,6.36,chembl20,880265,9606,HTR3A,2102,"InChI=1/C17H19FN2S/c1-13-2-7-17(21-15-5-3-14(18)4-6-15)16(12-13)20-10-8-19-9-11-20/h2-7,12,19H,8-11H2,1H3",N1(CCNCC1)C=2C(=CC=C(C2)C)SC=3C=CC(=CC3)F,Cc1ccc(Sc2ccc(F)cc2)c(N2CCNCC2)c1,6.36,,0.0,0
CZPMNOSNQHHGTD-UHFFFAOYNA-N,CHEMBL471663,3359,A,5.0,chembl20,564583,9606,HTR3A,2102,"InChI=1/C19H25N3OS/c1-2-3-9-21-11-6-15(7-12-21)14-23-18-17-5-4-10-22(17)19-16(20-18)8-13-24-19/h4-5,8,10,13,15H,2-3,6-7,9,11-12,14H2,1H3",N=1C=2C=CSC2N3C=CC=C3C1OCC4CCN(CC4)CCCC,CCCCN1CCC(COc2nc3ccsc3n3cccc23)CC1,5.0,,0.0,0
CZWQBSKNHUVZLI-UHFFFAOYNA-N,CHEMBL1770373,3359,A,5.64,chembl20,744884,9606,HTR3A,2102,"InChI=1/C15H17N3/c1-2-4-12(5-3-1)10-15-17-11-13-6-8-16-9-7-14(13)18-15/h1-5,11,16H,6-10H2",N=1C(CC=2C=CC=CC2)=NC=3CCNCCC3C1,c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,5.64,,0.0,0
CZXYEUKDTXJZAI-UHFFFAOYNA-N,53238132,3359,A,6.17393,pubchem,712522,9606,HTR3A,2102,"InChI=1/C19H24N2S/c1-14-7-8-18(16(3)13-14)22-19-15(2)5-4-6-17(19)21-11-9-20-10-12-21/h4-8,13,20H,9-12H2,1-3H3",S(C=1C(N2CCNCC2)=CC=CC1C)C3=C(C=C(C=C3)C)C,Cc1ccc(Sc2c(C)cccc2N2CCNCC2)c(C)c1,6.17393,,0.0,0
DACDBRYFJUJEAA-LJQANCHMNA-N,24996643,3359,A,8.52288,pubchem,648455,9606,HTR3A,2102,"InChI=1/C25H30N4O2/c1-18-7-4-13-26-25(18)29-24(30)17-23(20(3)27-29)21-9-11-22(12-10-21)31-16-6-15-28-14-5-8-19(28)2/h4,7,9-13,17,19H,5-6,8,14-16H2,1-3H3/t19-/m1/s1",O(CCCN1[C@@H](CCC1)C)C2=CC=C(C=C2)C=3C(=NN(C(=O)C3)C4=NC=CC=C4C)C,Cc1cccnc1-n1nc(C)c(-c2ccc(OCCCN3CCC[C@H]3C)cc2)cc1=O,8.14644,0.5323665534197287,4.620914166187936,0
DCSUBABJRXZOMT-ALXALTKCNA-N,CHEMBL74656,3359,A,5.7,chembl20,971714,9606,HTR3A,2102,"InChI=1/C23H29ClFN3O4/c1-30-21-13-19(26)18(24)12-17(21)23(29)27-20-8-10-28(14-22(20)31-2)9-3-11-32-16-6-4-15(25)5-7-16/h4-7,12-13,20,22H,3,8-11,14,26H2,1-2H3,(H,27,29)/t20-,22+/m0/s1/f/h27H",C1(C(N[C@@H]2[C@@H](CN(CC2)CCCOC=3C=CC(=CC3)F)OC)=O)=C(C=C(C(=C1)Cl)N)OC,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,5.7,,0.0,0
DCSUBABJRXZOMT-LELJVTLKNA-N,CHEMBL1729,79246,A,5.82,chembl20,3404,10116,HTR3A,2102,"InChI=1/C23H29ClFN3O4/c1-30-21-13-19(26)18(24)12-17(21)23(29)27-20-8-10-28(14-22(20)31-2)9-3-11-32-16-6-4-15(25)5-7-16/h4-7,12-13,20,22H,3,8-11,14,26H2,1-2H3,(H,27,29)/f/h27H",COC1CN(CCCOC2=CC=C(F)C=C2)CCC1NC(=O)C=3C=C(Cl)C(N)=CC3OC,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,5.82,,0.0,0
DDHAJFBBJWHSBR-LPMOIUJANA-N,CHEMBL3233680,3359,A,7.6,chembl20,1337831,9606,HTR3A,2102,"InChI=1/C17H22N4O/c1-20-12-7-8-13(20)10-11(9-12)18-17(22)16-14-5-3-4-6-15(14)21(2)19-16/h3-6,11-13H,7-10H2,1-2H3,(H,18,22)/t12-,13-/m0/s1/f/h18H",CN1[C@@H]2C[C@H](NC(C=3C4=CC=CC=C4N(C)N3)=O)C[C@@H]1CC2,CN1[C@H]2CC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,7.6,,0.0,0
DGHBTCQWEPIPBD-SQBIMTKRNA-N,70689423,79246,A,8.11351,pubchem,652569,10116,HTR3A,2102,"InChI=1/C38H50N8O4/c1-27-33(29-9-5-7-11-31(29)41-35(27)45-19-15-43(3)16-20-45)37(47)39-13-23-49-25-26-50-24-14-40-38(48)34-28(2)36(46-21-17-44(4)18-22-46)42-32-12-8-6-10-30(32)34/h5-12H,13-26H2,1-4H3,(H,39,47)(H,40,48)/f/h39-40H",O=C(NCCOCCOCCNC(=O)C1=C(C(N2CCN(CC2)C)=NC=3C1=CC=CC3)C)C4=C(C(N5CCN(CC5)C)=NC=6C4=CC=CC6)C,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCOCCOCCNC(=O)c1c(C)c(N2CCN(C)CC2)nc2ccccc12,8.11351,,0.0,0
DGQFNXAQPQDMLO-UHFFFAOYNA-N,11162995,15561,A,5.43498,pubchem,460741,10090,HTR3A,2102,"InChI=1/C19H20N4O/c1-2-4-14(5-3-1)15-12-17-18(20-13-15)24-19(21-17)23-11-10-22-8-6-16(23)7-9-22/h1-5,12-13,16H,6-11H2",O1C(N2C3CCN(CC3)CC2)=NC4=C1N=CC(=C4)C5=CC=CC=C5,c1ccc(-c2cnc3oc(N4CCN5CCC4CC5)nc3c2)cc1,5.43498,,0.0,0
DIBPTWMSVTXGKP-FPOVZHCZNA-N,CHEMBL1949930,3359,N,4.52,chembl20,804658,9606,HTR3A,2102,"InChI=1/C21H25NO5S/c1-13(2)26-15-8-14(25-3)9-17(10-15)28(23,24)16-4-5-18-19-6-7-22-12-21(19)27-20(18)11-16/h4-5,8-11,13,19,21-22H,6-7,12H2,1-3H3/t19-,21-/m0/s1",O=S(C1=CC=C2[C@H]3[C@H](CNCC3)OC2=C1)(=O)C4=CC(=CC(=C4)OC)OC(C)C,COc1cc(OC(C)C)cc(S(=O)(=O)c2ccc3c(c2)O[C@H]2CNCC[C@@H]32)c1,4.52,,0.0,0
DICVBGGIAAPPNV-ZSUDRMHPNA-N,CHEMBL1170237,3359,A,6.0,chembl20,989092,9606,HTR3A,2102,"InChI=1/C14H13BrN4O/c1-18-12(13(20)19(2)14(18)16)5-8-7-17-11-4-3-9(15)6-10(8)11/h3-7,16-17H,1-2H3/b12-5+,16-14?",C1(/C(/N(C(N1C)=N)C)=C\C2=CNC3=C2C=C(C=C3)Br)=O,CN1C(=N)N(C)/C(=C/c2c[nH]c3ccc(Br)cc23)C1=O,6.0,,0.0,0
DIHXJZHAIHGSAW-LFGZLIIFNA-N,1354,15561,A,6.09691,pubchem,431578,10090,HTR3A,2102,"InChI=1/C8H10ClN5/c9-5-2-1-3-6(4-5)13-8(12)14-7(10)11/h1-4H,(H6,10,11,12,13,14)/f/h10-12H2/b13-8+",ClC=1C=C(/N=C(/N=C(N)N)\N)C=CC1,NC(N)=N/C(N)=N/c1cccc(Cl)c1,6.09691,,0.0,0
DIHXJZHAIHGSAW-MSNMYWDFNA-N,CHEMBL13790,15561,A,6.1,chembl20,582922,10090,HTR3A,2102,"InChI=1/C8H10ClN5/c9-5-2-1-3-6(4-5)13-8(12)14-7(10)11/h1-4H,(H6,10,11,12,13,14)/f/h10-12H2",C(N=C(N)N)(=NC=1C=C(Cl)C=CC1)N,NC(N)=NC(N)=Nc1cccc(Cl)c1,5.949999999999999,0.2121320343559638,2.5210084033613507,0
DLAXWULAMBVPFO-LJQANCHMNA-N,24996326,3359,A,8.60206,pubchem,648455,9606,HTR3A,2102,"InChI=1/C24H28N4O2/c1-18-6-3-12-25-24(18)28-23(29)16-21(17-26-28)20-8-10-22(11-9-20)30-15-5-14-27-13-4-7-19(27)2/h3,6,8-12,16-17,19H,4-5,7,13-15H2,1-2H3/t19-/m1/s1",O(CCCN1[C@@H](CCC1)C)C2=CC=C(C=C2)C3=CC(=O)N(N=C3)C4=NC=CC=C4C,Cc1cccnc1-n1ncc(-c2ccc(OCCCN3CCC[C@H]3C)cc2)cc1=O,8.336030000000001,0.37622323399811475,3.191327286490078,0
DNBUHXJXKUSPHI-UHFFFAOYNA-N,CHEMBL605715,15561,A,7.04,chembl20,611799,10090,HTR3A,2102,"InChI=1/C13H16N4O/c1-2-11-12(14-5-1)18-13(15-11)17-9-8-16-6-3-10(17)4-7-16/h1-2,5,10H,3-4,6-9H2",C12CCN(CC1)CCN2C3=NC=4C(O3)=NC=CC4,c1cnc2oc(N3CCN4CCC3CC4)nc2c1,7.04,,0.0,0
DNVBBWNTRFFIHW-CIFLUQPANA-N,53363442,3359,A,8.55284,pubchem,648455,9606,HTR3A,2102,"InChI=1/C18H23N3O2/c1-14-4-2-9-21(14)10-3-11-23-17-7-5-15(6-8-17)16-12-18(22)20-19-13-16/h5-8,12-14H,2-4,9-11H2,1H3,(H,20,22)/t14-/m1/s1/f/h22H",O(CCCN1[C@@H](CCC1)C)C2=CC=C(C=C2)C=3C=C(O)N=NC3,C[C@@H]1CCCN1CCCOc1ccc(-c2cnnc(O)c2)cc1,8.31171,0.3410093162950245,2.901087742474173,0
DPMQWTNICFCLFP-XBXBPLPCNA-N,CHEMBL224701,3359,A,5.8,chembl20,578446,9606,HTR3A,2102,"InChI=1/C23H26N4O4/c1-31-18-8-6-17(7-9-18)27-22(29)19-10-5-16(15-20(19)25-23(27)30)21(28)24-11-14-26-12-3-2-4-13-26/h5-10,15H,2-4,11-14H2,1H3,(H,24,28)(H,25,30)/f/h24-25H",C1=CC=2C(N(C(NC2C=C1C(=O)NCCN3CCCCC3)=O)C4=CC=C(C=C4)OC)=O,COc1ccc(-n2c(=O)[nH]c3cc(C(=O)NCCN4CCCCC4)ccc3c2=O)cc1,5.8,,0.0,0
DPVWYBXBTMUDAS-UHFFFAOYNA-N,CHEMBL1277282,3359,A,7.28,chembl20,684849,9606,HTR3A,2102,"InChI=1/C25H32N6O2/c26-31-23(27-21-10-4-2-8-19(21)25(31)33)11-5-6-12-29-13-15-30(16-14-29)24-22(32)17-18-7-1-3-9-20(18)28-24/h1,3,7,9,11,17,19,32H,2,4-6,8,10,12-16,26H2",N=1C(N(C(C2CCCCC12)=O)N)=CCCCN3CCN(CC3)C4=NC=5C=CC=CC5C=C4O,NN1C(=O)C2CCCCC2=NC1=CCCCN1CCN(c2nc3ccccc3cc2O)CC1,7.28,,0.0,0
DSYPQNCLZHZVKW-QWOVJGMINA-N,CHEMBL571475,79246,A,6.48,chembl20,592418,10116,HTR3A,2102,"InChI=1/C20H21FN6/c21-15-3-4-18-17(12-15)24-20(19-2-1-6-27(18)19)26-10-8-25(9-11-26)7-5-16-13-22-14-23-16/h1-4,6,12-14H,5,7-11H2,(H,22,23)/f/h22H",C=1(N=CNC1)CCN2CCN(C3=NC4=CC(=CC=C4N5C3=CC=C5)F)CC2,Fc1ccc2c(c1)nc(N1CCN(CCc3c[nH]cn3)CC1)c1cccn12,6.48,,0.0,0
DTBALPGNCWCVJP-UHFFFAOYNA-N,CHEMBL68281,3359,A,6.62,chembl20,3478,9606,HTR3A,2102,"InChI=1/C14H18N4/c1-2-9-18-13-6-4-3-5-12(13)16-14(18)17-10-7-15-8-11-17/h2-6,15H,1,7-11H2",C1(=NC2=CC=CC=C2N1CC=C)N3CCNCC3,C=CCn1c(N2CCNCC2)nc2ccccc21,6.62,,0.0,0
DTTGUKXBOVDIES-GPQMBLKYNA-N,CHEMBL159825,79246,A,8.25,chembl20,3404,10116,HTR3A,2102,"InChI=1/C15H20ClN3O2/c1-21-14-7-12(17)11(16)6-10(14)15(20)18-13-3-5-19-4-2-9(13)8-19/h6-7,9,13H,2-5,8,17H2,1H3,(H,18,20)/f/h18H",C=1(C(NC2C3CN(CC2)CC3)=O)C(=CC(=C(C1)Cl)N)OC,COc1cc(N)c(Cl)cc1C(=O)NC1CCN2CCC1C2,8.25,,0.0,0
DULFTXXWXGBQBT-UHFFFAOYNA-N,CHEMBL66918,3359,A,8.77,chembl20,3480,9606,HTR3A,2102,"InChI=1/C19H22N4/c1-15-6-8-16(9-7-15)14-23-18-5-3-2-4-17(18)21-19(23)22-12-10-20-11-13-22/h2-9,20H,10-14H2,1H3",C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)C)N4CCNCC4,Cc1ccc(Cn2c(N3CCNCC3)nc3ccccc32)cc1,8.77,,0.0,0
DVSMVUMYJDOPJQ-UHFFFAOYNA-N,CHEMBL3104091,3359,A,5.0,chembl20,1283847,9606,HTR3A,2102,"InChI=1/C20H20N2/c1-21-12-11-19-17(13-21)16-7-4-6-15-10-9-14-5-2-3-8-18(14)22(19)20(15)16/h2-8H,9-13H2,1H3",C1CC2=C(N3C=4C1=CC=CC4C5=C3CCN(C5)C)C=CC=C2,CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1,5.0,,0.0,0
DVTRMRRJKIYJHT-LILDFLRNNA-N,CHEMBL421747,3359,A,9.0,chembl20,3465,9606,HTR3A,2102,"InChI=1/C17H14N4S/c1-11-14(20-10-19-11)8-16-21-15(9-22-16)13-6-2-4-12-5-3-7-18-17(12)13/h2-7,9-10H,8H2,1H3,(H,19,20)/f/h19H",C=1(N=C(CC=2N=CNC2C)SC1)C=3C=4N=CC=CC4C=CC3,Cc1[nH]cnc1Cc1nc(-c2cccc3cccnc23)cs1,9.0,,0.0,0
DVZVHBUJNRUJGK-UHFFFAOYNA-N,CHEMBL229999,3359,N,4.52,chembl20,445995,9606,HTR3A,2102,"InChI=1/C38H40N6O4/c1-43(2,23-27-13-17-29(18-14-27)41(45)46)25-33-31-9-5-7-11-35(31)39-22-38-34(32-10-6-8-12-36(32)40(38)21-37(33)39)26-44(3,4)24-28-15-19-30(20-16-28)42(47)48/h5-20H,21-26H2,1-4H3/q+2",C1=CC=C2N3CC=4N(CC3=C(C2=C1)C[N+](C)(CC5=CC=C(C=C5)N(=O)=O)C)C6=C(C4C[N+](CC7=CC=C(C=C7)N(=O)=O)(C)C)C=CC=C6,C[N+](C)(Cc1ccc([N+](=O)[O-])cc1)Cc1c2n(c3ccccc13)Cc1c(C[N+](C)(C)Cc3ccc([N+](=O)[O-])cc3)c3ccccc3n1C2,4.52,,0.0,0
