,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
111,AOMZRTTZRBZOAC-UHFFFAOYNA-N,CHEMBL96442,3269,A,8.19,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC=3N=CC=CC3)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC=CC=C7)=O
112,AOSLQNBDHSOLAE-PYULRWNUNA-N,CHEMBL1277492,3269,A,6.7,chembl20,685205,9606,HRH1,2055,C12(C3=C(OC=4C(C1=O)=CC(=CC4)Cl)C=CC=C3)CCC(C2)N5C[C@@H](CCC5)C(=O)O
113,AMEQLQYPRVOFMB-CXYKFFIWNA-N,CHEMBL2207284,3269,A,7.6,chembl20,884700,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)C[C@@H](CNC(C3=C4C(=C(N=C3)O)C=C(C=C4)S(NC)(=O)=O)=O)O)Cl)Cl
114,AMQPWRCXJRAWTN-UHFFFAOYNA-N,CHEMBL2208420,3269,A,7.9,chembl20,887254,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CCCOC3=CC=CC(=C3)C#N)Cl)Cl
115,AKEGHAUFMKCWGX-UHFFFAOYNA-N,119812,3269,A,7.19382,pubchem,454690,9606,HRH1,2055,N(CCC(C1=CC=CC=C1)C2=CC=CC=C2)C
116,ANQFIBHZMVNJLK-UHFFFAOYNA-N,57394204,3269,N,,pubchem,644866,9606,HRH1,2055,ClC1=CC=C(N2CCN(CCC2)CC=3SC=4C(N3)=CC=CC4)C=C1
117,ANTKBACNWQHQJE-UHFFFAOYNA-N,9948320,3269,A,6.21467,pubchem,511651,9606,HRH1,2055,O=C(CCCN1CCC(CC1)CCCC)C2=C(C=CC=C2)C
118,BPDDCCYSOYRMEC-UHFFFAOYNA-N,44209472,3269,A,6.5817,pubchem,640310,9606,HRH1,2055,FC1=CC=C(OCCCN2CCN(CC2)C3=NC=CC=C3)C=C1
119,BPZGZNLONLANFE-MPIMZMORNA-N,CHEMBL275507,24448,A,8.04,chembl20,84725,10116,HRH1,2055,N1C(=NC=C1CCN)CCC(C2=CC=CC=C2)C3=CC=CC=C3
120,BPZGZNLONLANFE-MPIMZMORNA-N,CHEMBL275507,3269,A,6.1,chembl20,84547,9606,HRH1,2055,N1C(=NC=C1CCN)CCC(C2=CC=CC=C2)C3=CC=CC=C3
121,FTGVBWSFHSXAON-UHFFFAOYNA-N,CHEMBL1097489,3269,N,4.86,chembl20,629916,9606,HRH1,2055,C1(=O)C=2C=CC=CC2C3=C(N=C(N3N1CC)C=4C=CC=C(C4)OCC=C)O
122,FXBRDXOXJHZPDA-UHFFFAOYNA-N,CHEMBL256477,3269,A,6.2,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)N(N=C6CC)C)=NN3)C)C=CC(C)=N2
123,DUUHEGAGOHEODE-UHFFFAOYNA-N,54583938,3269,A,6.49485,pubchem,600300,9606,HRH1,2055,N1(C2=C(CN(CC2)C)C3=C1C=CC(=C3)C)CCC4=NC=CN=C4
124,DJKJVWJQAVGLHJ-SIFCRPTMNA-N,25109291,3269,A,5.45,pubchem,345934,9606,HRH1,2055,O1[C@@H]2[C@@H](CCCC2)C3=C1CCC4=C3N=C(N=C4N5CCNCC5)N
125,DQAMCNMFLLPWQR-UHFFFAOYNA-N,CHEMBL83220,3269,A,6.0,chembl20,84540,9606,HRH1,2055,N12C(C3=C(C=CC=C3)CC4=C1C=CC=C4)CC(O2)CN(C(C(F)(F)F)=O)C
126,DRAHVBLQVCQSED-LBOYIXSDNA-N,49836296,3269,A,7.400010000000001,pubchem,537324,9606,HRH1,2055,FC1=CC=2CC3(CC(N4CC=CC(C4)C(O)=O)CC3)C=5C(CC2C=C1)=CC=CC5
127,DYRUSALPYKCZDY-RYLMWKJUNA-N,CHEMBL316068,3269,A,8.92,chembl20,84421,9606,HRH1,2055,[C@H]12[C@@H](C=3C(=CC=CC3)SC4=C1C=CC=C4)CC(O2)CN5CCN(CC5)C
128,GALCSZPFCCZIBC-CSKMVECVNA-N,CHEMBL116463,3269,A,6.34,chembl20,84419,9606,HRH1,2055,C(NC1CCN(CC1)CCCC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)(=O)OCCC4=CC=C(C#N)C=C4
129,FXHLGRYCQSRFHY-MQSINFNDNA-N,CHEMBL193435,3269,A,7.38,chembl20,303185,9606,HRH1,2055,[C@@H]12C3=C(OC4=C(C1C[C@@H](O2)CN(C)C)C=CC=C4)C=CC(=C3)Br
130,GCEYKTZXUXSFFO-FFMQWAJLNA-N,42625304,3269,A,5.59,pubchem,414923,9606,HRH1,2055,O=C(N/C(=N/CCCC=1NC=NC1)/N)C(C)C
131,GCEYKTZXUXSFFO-KAIWCYNUNA-N,CHEMBL471724,3269,A,5.59,chembl20,562952,9606,HRH1,2055,C=1(N=CNC1)CCCN/C(=N/C(C(C)C)=O)/N
132,FZBQOBOSIQUVSG-UHFFFAOYNA-N,CHEMBL1923521,3269,A,8.22,chembl20,790127,9606,HRH1,2055,C1NCCC(C1)OC=2C=CC=CC2CC3=CC=CC=C3
133,FZIIBLBHXXRTMG-RAOGCBAWNA-N,CHEMBL1643900,3269,A,5.62,chembl20,985421,9606,HRH1,2055,C12C3[C@@H](NCCC4=CC=CC(=C4)F)C5C6C(CC51)C2C3C6
134,FZIIBLBHXXRTMG-UHFFFAOYNA-N,53324553,3269,A,5.62415,pubchem,772786,9606,HRH1,2055,FC=1C=C(CCNC2C3C4C5C3CC6C5CC4C62)C=CC1
135,DOTHXJXYLNKQOQ-UHFFFAOYNA-N,CHEMBL271083,3269,A,5.6,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC=4C(=CC5=C(C4)OC(=N5)C(C(F)(F)F)(F)F)CC3)=NN2)C
136,DOXXMQHNZRHZPH-HIFQOLFXNA-N,CHEMBL74779,3269,A,6.18,chembl20,84432,9606,HRH1,2055,C(N(O)CCC#C[C@H]1O[C@H](CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC1)(=O)N
137,DREBLEJJYUKNLT-VPSYQODYNA-N,59295935,3269,A,8.10018,pubchem,716957,9606,HRH1,2055,ClC=1C=C(OC2CCN(CC2)C[C@H](O)CNC(=O)C3=C4C(=C(O)N=C3)C=C(F)C=C4)C=CC1Cl
138,DQNCRNVCBHYBQP-UHFFFAOYNA-N,CHEMBL430798,24448,A,6.92,chembl20,84699,10116,HRH1,2055,S(C(F)(F)F)(OC=1C=C2C(=NC3=CC=CC=C3OC2=CC1)N4CCN(CC4)C)(=O)=O
139,DPJWTHMHDTUYEX-IBGZPJMENA-N,CHEMBL2208436,3269,A,6.37,chembl20,887255,9606,HRH1,2055,C1(=C(C=CC(=C1)CN2CCC(CC2)NC[C@H](O)COC3=CC(=CC=C3)C#N)Cl)Cl
140,DVSMVUMYJDOPJQ-UHFFFAOYNA-N,21509921,3269,A,7.30103,pubchem,1063784,9606,HRH1,2055,N12C3=C(C=4C1=C(CCC=5C2=CC=CC5)C=CC4)CN(CC3)C
141,DSKGOKHOBPYUEE-UHFFFAOYNA-N,CHEMBL434001,3269,A,5.27,chembl20,790127,9606,HRH1,2055,O1C=2C(=NC=NC2C3=CC=CC=C31)N4CCN(CC4)CCO
142,DSRXHDAICZGTCK-ORBVJSQLNA-N,44591135,3269,A,6.5301800000000005,pubchem,392464,9606,HRH1,2055,ClC1=CC=2/C(=C/CCN(CC3=CC=C(OCCCN4CCCCC4)C=C3)C)/C=5C(SC2C=C1)=CC=CC5
143,DTYAFBJXWWLRMA-XYNNEMQKNA-N,CHEMBL96467,3269,A,7.27,chembl20,84423,9606,HRH1,2055,[C@H]1(OC(N(C(NCCCN2CCC(CC2)C3=CC=C(C=C3)F)=O)[C@H]1C4=CC=C(C(=C4)F)F)=O)C
144,DTYDZUZTWZDAGL-YKAHEYAYNA-N,59295969,3269,A,8.30016,pubchem,716957,9606,HRH1,2055,ClC=1C=C(OC2CCN(CC2)C[C@H](O)CNC(=O)C3=C4C(C=C(S(=O)(=O)NC5CC5)C=C4)=C(O)N=C3)C=CC1Cl
145,DMMAFYCLHWGPBF-YLHGWYNBNA-N,54583384,3269,A,6.89279,pubchem,595800,9606,HRH1,2055,O1C2=C(N(CCCN3CCCN(CC3)C=4N(C(=O)N(C(=O)C4)C)C)C=5C(C1)=CC=CC5)C=C(C(C)C(=O)O)C=C2
146,DMQWGZFKPDYZCH-SREBMQDQNA-N,CHEMBL2158831,3269,A,7.2,chembl20,856370,9606,HRH1,2055,C1=CC=CC(=C1CN2CCC(CN3CCC(OC=4C=CC(=C(C4)Cl)Cl)CC3)CC2)C(=O)O
147,GHVPKFCDNOFWEW-UHFFFAOYNA-N,CHEMBL319535,3269,A,8.18,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)F)C(C4CCN(CC4)CCC5(CN(C(CC6=CC(OC(C)C)=CC=C6)=O)CC5)C=7C=C8OCOC8=CC7)=O
148,GHZHZIJXYOTTAA-UHFFFAOYNA-N,CHEMBL559060,3269,A,8.35,chembl20,584293,9606,HRH1,2055,C1=CC=C2N(C(N3CCC(CC3)NCC4CCOCC4)=NC2=C1)CC=5C=CC(=CC5)F
149,GFOPLENUCATIPC-OAHLLOKONA-N,52937732,3269,A,9.60033,pubchem,591512,9606,HRH1,2055,FC=1C=C(CC2=NN(C[C@@H]3N(CCC3)C)C(=O)C4=C2C=CC=C4)C=CC1F
150,GFORNYWGPFXWHV-LQFNOIFHNA-N,CHEMBL354210,24448,A,7.52,chembl20,84717,10116,HRH1,2055,N1(C2C3=C(C=CC=C3)CCC2)CCN(CC1)CCNC(=O)C=4C=CC=CC4
151,GEMBQNHUTJFAFL-VYVRTBNBNA-N,CHEMBL2158785,3269,A,6.3,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1C)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=CC=C(C=C4)F)C(=O)O)C#N)Cl
152,GETROLYXSDDSDH-CYBMUJFWNA-N,CHEMBL1092377,3269,A,8.57,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C1)SC(=C2[C@H](C=3C(=CC=CN3)F)C)CCN(C)C
153,GKDBTHSYQZTDAJ-LNNLXFCONA-N,CHEMBL194837,3269,A,8.46,chembl20,321265,9606,HRH1,2055,N=1C2=C(C=C(NC(=O)COC3=C(C=C(C=C3)Cl)Cl)C=C2)C(=CC1OCCN(C)C)C
154,GKDLNLYIGUXYSK-UHFFFAOYNA-N,CHEMBL256016,3269,A,5.5,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC4=CC5=C(C=C4CC3)N=C(O5)C(C)C)=NN2)C
155,GKKOWDZJMOVEBY-MXYOMBERNA-N,CHEMBL2158772,3269,A,7.5,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=C(C=CC=C4)C)C(=O)O)Cl)Cl
156,GKKYKABOCZBQRA-LELJVTLKNA-N,CHEMBL2171050,3269,A,6.0,chembl20,862026,9606,HRH1,2055,O=S(=O)(NC(N1CCC(N2CCC(OC=3C=CC(=C(C3)F)F)CC2)CC1)=O)C4=CC=C(C=C4)C
157,GJJRSPSNZFRQIQ-NWYWQBKTNA-N,CHEMBL2207277,3269,A,7.2,chembl20,884700,9606,HRH1,2055,C1=C(C=CC(=C1C)OC2CCN(CC2)C[C@@H](CNC(C3=C4C(=C(N=C3)O)C=CC(=C4)S(C)(=O)=O)=O)O)Cl
158,GJQONOYIKURBSD-CEORNBDQNA-N,49836412,3269,A,7.700060000000001,pubchem,537324,9606,HRH1,2055,O=C(O)[C@H]1CN(C2C[C@]3(CC2)CC=4C(CC=5C3=CC=CC5)=CC=CC4)CCC1
159,GIEBQTVDYXTBCS-UHFFFAOYNA-N,CHEMBL558468,3269,A,8.62,chembl20,584293,9606,HRH1,2055,C=1C=C2N=C(N3CCC(CC3)N(C)C)N(C2=CC1)CC=4C=CC(=CC4)OC
160,GIGMUWUHKTVYOI-UYBDAZJANA-N,CHEMBL152221,3269,A,5.4,chembl20,84547,9606,HRH1,2055,N1=CNC=C1CCCCCCCCCCCCN2CCCC2
161,GIJXKZJWITVLHI-PMOLBWCYNA-N,CHEMBL1201203,3269,A,9.43,chembl20,774767,9606,HRH1,2055,[C@H]12N([C@H](C[C@@H](OC(C=3C=CC=CC3)C=4C=CC=CC4)C1)CC2)C
162,GIJXKZJWITVLHI-YOFSQIOKNA-N,1201549,3269,A,8.49757,pubchem,625269,9606,HRH1,2055,O(C1C[C@@H]2N([C@@H](CC2)C1)C)C(C3=CC=CC=C3)C4=CC=CC=C4
163,GKTQBPYMIGXPKG-JVVVGQRLNA-N,11676174,3269,A,6.823910000000001,pubchem,259266,9606,HRH1,2055,O(C1=CC=2C(N3CCN(CC3)CCCCN4N=CC(=O)N(C4=O)C)=CC=CC2C=C1)[11CH3]
164,GDRRHBZSXZXDLL-LBOYIXSDNA-N,17963258,3269,A,7.700060000000001,pubchem,701282,9606,HRH1,2055,ClC=1C=C(OC2CCN(C3CCN(CC3)C(=O)NS(=O)(=O)C4=CC=C(N(C)C)C=C4)CC2)C=CC1Cl
165,GDVOQNXWYQVYJH-INIZCTEONA-N,11508317,3269,A,5.21467,pubchem,473429,9606,HRH1,2055,S1C(CCN2CCCC2)=C([C@@H](C)C3=NC=CC=C3)C=4C1=CC=CC4
166,GEDGEGJCGBTAON-UHFFFAOYNA-N,CHEMBL314107,3269,A,7.77,chembl20,84541,9606,HRH1,2055,N12C(C3=C(C=CC(=C3)F)CC4=C1C=C(C=C4)F)CC(O2)CN(C)C
167,GDAOJVVMQJGXRG-UHFFFAOYNA-N,CHEMBL534,3269,A,9.86,chembl20,774767,9606,HRH1,2055,C=12C(=C3C(C=CC=C3)=CC(C1SC=C2)=O)C4CCN(CC4)C
168,GDLIGKIOYRNHDA-UHFFFAOYNA-N,CHEMBL415,24448,A,9.7,chembl20,84698,10116,HRH1,2055,N1(C=2C=C(Cl)C=CC2CCC3=C1C=CC=C3)CCCN(C)C
169,GDLIGKIOYRNHDA-UHFFFAOYNA-N,CHEMBL415,3269,A,8.01,chembl20,774767,9606,HRH1,2055,N1(C=2C=C(Cl)C=CC2CCC3=C1C=CC=C3)CCCN(C)C
170,FOQNONLDPFMOKP-SREBMQDQNA-N,CHEMBL2158827,3269,A,7.7,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)C4=CC=C(C=C4)CC(=O)O)Cl)Cl
171,FRUMSZUUBXPHHF-UHFFFAOYNA-N,CHEMBL1767156,3269,A,9.0,chembl20,741663,9606,HRH1,2055,C=1C=C(CC2=NN(C3CCN(CC3)C)C(=O)C=4C2=CC=CC4)C=CC1Cl
172,FRXWLMMHSBOBJK-UHFFFAOYNA-N,44247803,3269,A,9.22185,pubchem,431637,9606,HRH1,2055,FC1=CC=C(CC2=C(CC=3C2=CC=CC3)CCN(C)C)C=C1
173,FWRAMRVPMYVJMR-VNHAUOCNNA-N,CHEMBL594721,3269,A,6.0,chembl20,604062,9606,HRH1,2055,N1(C2=NC(N)=NC(=C2)NCC3=CC=CC=C3Cl)CCN(CC1)C
174,FUSKPMWYPQRWCW-UHFFFAOYNA-N,CHEMBL324336,24448,A,6.54,chembl20,84704,10116,HRH1,2055,C1(C2=C(C=C(C=C2)Cl)CCC3=C1N=CC=C3)N4CCN(CC4)C=O
175,FPUKGJMTLUQGFZ-UHFFFAOYNA-N,CHEMBL519609,3269,A,6.37,chembl20,969176,9606,HRH1,2055,C1=CC=C2SC3=C(C=CC=C3)N(C(OCCCN(CC)CC)=O)C2=C1
176,FQKBVZIGJYRJIJ-UHFFFAOYNA-N,CHEMBL255619,3269,A,5.5,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC=4C(=CC5=C(C4)OC(=N5)CC6CC6)CC3)=NN2)C
177,FVMDOYQNOWAVCQ-UHFFFAOYNA-N,57345619,3269,A,5.90413,pubchem,644866,9606,HRH1,2055,ClC1=CC=C(N2CCN(CCC2)CCCCC3=CC=C(F)C=C3)C=C1
178,FVUHMXKJJTVQKK-UHFFFAOYNA-N,CHEMBL3094215,3269,A,5.7,chembl20,1280381,9606,HRH1,2055,C1CCN(CC1)CCCOC2=CC=C3C(=C2)CCN(CC3)CC4CC4
179,FTRLGWYKFAFTDF-UHFFFAOYNA-N,CHEMBL11313,24448,A,7.4,chembl20,84703,10116,HRH1,2055,C1(C=2N=CC(=CC2CCC3=C1C=CC(Cl)=C3)C(O)C)=C4CCN(CC4)C(=O)C
180,FSQHSKMGRAIYLO-LNNLXFCONA-N,49834052,3269,A,7.500039999999999,pubchem,501928,9606,HRH1,2055,OC(=O)C(CN1CCN(CC1)C=2C=3N(CC=4C(C2)=CC=CC4)C=CN3)=C
181,FSRSEANZUZHDHK-UHFFFAOYNA-N,CHEMBL213912,3269,A,8.11,chembl20,556998,9606,HRH1,2055,C1(=CC=C2C(OC=3C(=CC=CC3)C(N4CCN(CC4)C)=N2)=C1)Cl
182,DBFNYFZBHMQFLI-LELJVTLKNA-N,CHEMBL1277217,3269,A,6.8,chembl20,685205,9606,HRH1,2055,C12(C3=C(C=CC=C3)OC4=C(C1)C=CC=C4)CCC(C2)N5CCC(CC5)(F)C(O)=O
183,DFBYKWKCUIKCPG-UHFFFAOYNA-N,44591098,3269,A,6.16368,pubchem,392464,9606,HRH1,2055,O(CCCN1CCCCC1)C=2C=CC(C(=O)N(CCC=C3C=4C(CCC=5C3=CC=CC5)=CC=CC4)C)=CC2
184,DJILKXZJMQURGL-CYBMUJFWNA-N,CHEMBL1093058,3269,A,8.36,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C1)SC(CCN(C)C)=C2[C@H](N3C=CC=N3)C
185,DGLAILDSPYOZLT-BTMUHOBFNA-N,CHEMBL425358,3269,A,6.52,chembl20,302919,9606,HRH1,2055,C(N(O)CCC#CC=1C=CC(=CC1)OCCN2CCN(CC2)[C@@H](C=3C=CC(=CC3)Cl)C=4C=CC=CC4)(=O)N
186,DIPBPGRFGZKMEF-UHFFFAOYNA-N,CHEMBL95051,3269,A,8.14,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)F)C(C4CCN(CC4)CCC5=CC=C(C=C5)OC)=O
187,DIXSEWSBXAEKKY-LOKDKSJUNA-N,59295939,3269,A,7.500039999999999,pubchem,719511,9606,HRH1,2055,ClC=1C=C(OC2CCN(CC2)C[C@H](O)CNC(=O)C=3C4=C(NC3)C=CC=C4)C=CC1Cl
188,DJGWTFPDOGEBKS-LELJVTLKNA-N,CHEMBL2171016,3269,A,7.6,chembl20,862026,9606,HRH1,2055,O=S(=O)(N1CCC(N2CCC(OC=3C=CC(=C(C3Cl)C)Cl)CC2)CC1)NC(C=4C=CC=CC4)=O
189,DJHAFQLSNXBKIX-UHFFFAOYNA-N,CHEMBL273165,3269,A,6.0,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCC(N4CCC=5C(CC4)=CC6=C(C5Br)OC(=N6)C)C)=NN3)C)C=CC(C)=N2
190,DIADJINIBFEMEL-UHFFFAOYNA-N,CHEMBL571390,3269,A,7.8,chembl20,599955,9606,HRH1,2055,C(C=1C=CC=CC1)(C2=CC=CC=C2)(C3CCN(CC4=CC=C(C=C4)C)CC3)O
191,DICDOOGFHQRKKL-UHFFFAOYNA-N,CHEMBL1783959,3269,A,7.0,chembl20,750451,9606,HRH1,2055,C1=CC=C2C(=C1)C3=C(N2CCC=4C=CC=NC4)CCN(C3)C
192,DIEXZKWJXAPYGJ-FQEVSTJZNA-N,CHEMBL102840,3269,N,4.85,chembl20,84425,9606,HRH1,2055,S(N[C@@H]1CN(CCCOC=2C=CC(C(=O)C)=CC2)CC1)(C3=CC=C(C#N)C=C3)(=O)=O
193,DLMPCEBSXNLTAT-FKFXLDCHNA-N,10436842,3269,A,6.400119999999999,pubchem,87354,9606,HRH1,2055,FC1=CC(=C(C2CCN(CC2)CCCNC(=O)C=3[C@H](CC(=O)N(C3C)C)C4=CC(F)=C(F)C=C4)C=C1)C#N
194,DLONTNINHYMHFB-YKEZOZKONA-N,CHEMBL2207664,3269,A,8.0,chembl20,884700,9606,HRH1,2055,C1(=C(C=CC(=C1Cl)OC2CCN(CC2)C[C@@H](CNC(C3=C(C=C(N=C3)O)C(F)(F)F)=O)O)Cl)C
195,DFNGZIPWXHTTPA-UHFFFAOYNA-N,CHEMBL1935436,3269,A,9.0,chembl20,796225,9606,HRH1,2055,C1=CC=C2N(CC3=CC=C(C=C3)F)C(C4CN(CCC4)CCO)=NC2=C1
196,DFOFEBXXZMVAGG-GZKDCUTKNA-N,CHEMBL2178582,3269,A,7.7,chembl20,875630,9606,HRH1,2055,C/1(\C2=C(OCC3=C1C=CC=C3)C=CC(=C2)CC(=O)O)=C/CN4CC(CCC4)CC5=CC=CC=C5
197,DGWKVXVCPCPOAK-PKSOQXRJNA-N,CHEMBL1783890,3269,A,5.8,chembl20,1277728,9606,HRH1,2055,C1CC(C1)N2CCC=3C=C(C=CC3CC2)OC4=CN=C(C=N4)C(=O)NC
198,DGZLHXBKGBELTQ-OAHLLOKONA-N,CHEMBL2146812,3269,A,8.89,chembl20,848010,9606,HRH1,2055,C1=CN=C2C(=NN(C[C@H]3CCCN3C)C(C2=N1)=O)CC4=CC=C(C=C4)Cl
199,DHGUFKPZDMQBED-YAQRNVERNA-N,CHEMBL287052,3269,A,5.7,chembl20,84547,9606,HRH1,2055,C=1(NC(CCN)=CN1)C2=CC(Cl)=CC=C2
200,DHHDEHNHEBYRPQ-SULVXPPTNA-N,CHEMBL1078642,3269,N,4.59,chembl20,621968,9606,HRH1,2055,N1C=NC(CCCCN/C(/NCCSC2=CC=CC=C2)=N/C#N)=C1
201,DJUHRAPXNFPKDW-UHFFFAOYNA-N,CHEMBL331603,24448,A,7.29,chembl20,84706,10116,HRH1,2055,C1(C2=C(C=C(C=C2)Cl)CCC3=C1N=CC=C3)=C4CCN(CC4)C(=O)CCC
202,DKTSZKSSVLOHMC-FQEVSTJZNA-N,CHEMBL321320,3269,A,5.44,chembl20,84425,9606,HRH1,2055,S(N[C@@H]1CN(CCCOC=2C=CC(C(C3CC3)=O)=CC2)CC1)(C=4C=C(Cl)C=CC4)(=O)=O
203,DKVGJRLHFIQFEM-SREBMQDQNA-N,CHEMBL2158830,3269,A,7.4,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)C4=CC=C(C=C4)OCC(=O)O)Cl)Cl
204,DZXOBJYKYJVJJV-GGCRTILDNA-N,CHEMBL101634,3269,N,4.96,chembl20,84425,9606,HRH1,2055,C=1(N=C(C2=CN=CC=C2)SC1)C(N[C@@H]3CN(CCCOC=4C=CC(C(=O)C)=CC4)CC3)=O
205,FAIMGWSOSCFGRU-PAPLLHGBNA-N,CHEMBL182150,3269,A,6.82,chembl20,594567,9606,HRH1,2055,N=1C(=NC(=C2C1C=CC=C2)N(C)C)N[C@@H]3CC[C@H](NC(C4=CC(=C(C=C4)F)F)=O)CC3
206,FAIMGWSOSCFGRU-PJQSKVNONA-N,9934033,3269,A,6.823910000000001,pubchem,443389,9606,HRH1,2055,FC=1C=C(C(=O)NC2CCC(NC3=NC(N(C)C)=C4C(=N3)C=CC=C4)CC2)C=CC1F
207,FBGLPECKCFZJFU-UHFFFAOYNA-N,44591012,3269,A,6.2525900000000005,pubchem,392464,9606,HRH1,2055,O(CCCN1CCCCC1)C2=CC=C(CC(=O)N(CCC=C3C=4C(CCC=5C3=CC=CC5)=CC=CC4)C)C=C2
208,FCDNLGMRDAOTCR-UHFFFAOYNA-N,CHEMBL606036,3269,A,7.01,chembl20,603320,9606,HRH1,2055,N1(CCC2=CC=C(C=C2)C(F)(F)F)C=3C=CC(C)=CC3C4=C1CCN(C4)C
209,DVZWFDDQIOLGDS-TVVGNCBLNA-N,54586255,3269,A,7.12494,pubchem,595800,9606,HRH1,2055,OC(=O)C(C1=CC=2N(CCCN3CCCN(CC3)C=4N(C(=O)N(C(=O)C4)C)C)C=5C(CCC2C=C1)=CC=CC5)(C)C
210,DWIXBLOYUJIYNT-DXMPFREMNA-N,CHEMBL273170,3269,A,8.1,chembl20,463664,9606,HRH1,2055,C1(=CC=C2N=C(NC(C2=C1Cl)C)N)Cl
211,DWNROPYUHGRJJG-PKRZOPRNNA-N,CHEMBL2158815,3269,A,7.2,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)C3CCN(CC3)C(C(=O)O)C4=CC=CC=C4)Cl)Cl
212,DZOUZDARLWQOBO-UHFFFAOYNA-N,CHEMBL11435,24448,A,5.94,chembl20,84703,10116,HRH1,2055,C1(C=2N=CC(=CC2CCC3=C1C=CC(Cl)=C3)C(=O)C)=C4CCN(CC4)C(=O)C
213,DXZJJDOMGLPHDI-HXUWFJFHNA-N,CHEMBL1767142,3269,A,6.4,chembl20,741663,9606,HRH1,2055,C1=C(C(C)(C)C)C=CC(CC2=NN(C[C@H]3CCCN3C)C(C=4C2=CC=CC4)=O)=C1
214,DYDLMZLLICKPBG-UHFFFAOYNA-N,CHEMBL269994,3269,A,5.6,chembl20,465005,9606,HRH1,2055,C=1(C=CC=C2C1C=CC(=N2)C)C=3N(C)C(=NN3)SCCCCN4CCC5=C(C6=C(C=C5CC4)N=C(O6)CC)C
215,DXDICWQVOLTCLC-WMHHIFNVNA-N,CHEMBL2178580,3269,A,7.33,chembl20,875614,9606,HRH1,2055,N=1C(=CC=C(N1)C(N2CCC(=CC2)CC(N[C@H]3CN(CC3)CC4=CC=C5C(=C4)C=CC(=C5)F)=O)=O)C
216,DXIJUOOAQKSDNE-UHFFFAOYNA-N,CHEMBL272300,3269,A,5.6,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCC(N4CCC=5C(CC4)=CC6=C(C5)C(N(C6)C)=O)C)=NN3)C)C=CC(C)=N2
217,FIMFEAXKPOZWDG-MIQDGVHENA-N,CHEMBL1278201,3269,A,7.8,chembl20,685205,9606,HRH1,2055,[C@]12(CC3=C(C=CC=C3)CC=4C=CC=CC14)CCC(C2)N5CC(CC5)C(=O)O
218,FHPIXVHJEIZKJW-UHFFFAOYNA-N,CHEMBL1125,3269,A,7.66,chembl20,84431,9606,HRH1,2055,C1=CC2=C(C=C1)NC3=C(C=C(S3)C)C(N4CCNCC4)=N2
219,FHUODQKGUFFZJE-CYBMUJFWNA-N,CHEMBL1092766,3269,A,8.54,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C(CCN(C)C)SC2=C1)[C@@H](C=3C=CC=NC3Cl)C
220,FDVIZOQPGHRQNB-LELJVTLKNA-N,11848625,3269,A,5.4437,pubchem,470737,9606,HRH1,2055,O(C1CCOCC1)C2=CC(CN3CCC(NC=4OC=5C(N4)=CC=CC5)CC3)=CC(OCC)=C2
221,FEHNLVPCVHLEHQ-ZYMSVLFVNA-N,54581386,3269,A,6.85387,pubchem,595800,9606,HRH1,2055,O1C2=C(N(CCCN3CCN(CC3)C=4N(C(=O)N(C(=O)C4)C)C)C=5C(C1)=CC=CC5)C=C(C=C2)C(O)=O
